2024-04-23 03:58:07.152379
RS: 1207
T: 86.35093769896775
M: 360.28125

RS: 1992
T: 140.59831491904333
M: 355.26953125

RS: 1229
T: 87.79258631390985
M: 355.26953125

RS: 1579
T: 111.90870879404247
M: 356.4296875

RS: 1106
T: 78.61675687204115
M: 351.97265625

RS: 763
T: 54.61436543799937
M: 354.0625

RS: 1321
T: 94.81184475496411
M: 354.0625

RS: 2457
T: 174.63318476395216
M: 358.22265625

RS: 1794
T: 128.50281279091723
M: 358.5234375

RS: 1409
T: 101.44796158606187
M: 365.29296875

RS: 1249
T: 88.7722050800221
M: 361.046875

RS: 1636
T: 117.34720120602287
M: 356.99609375

RS: 1425
T: 102.0961890029721
M: 354.82421875

RS: 1203
T: 85.47843604092486
M: 361.98046875

RS: 900
T: 65.32004480692558
M: 352.96484375

RS: 725
T: 51.999910810031
M: 352.96484375

RS: 2826
T: 198.65986834501382
M: 352.97265625

RS: 1582
T: 112.24919867189601
M: 352.97265625

RS: 3045
T: 215.7333754360443
M: 352.97265625

RS: 1716
T: 120.28536247299053
M: 358.2578125

RS: 1701
T: 120.42149845696986
M: 357.70703125

RS: 2732
T: 191.64994978101458
M: 360.3203125

RS: 1215
T: 86.45277102501132
M: 360.3203125

RS: 1046
T: 74.26419284311123
M: 364.08203125

RS: 1555
T: 110.02202520298306
M: 349.87890625

RS: 1558
T: 111.78570601600222
M: 356.953125

RS: 1055
T: 75.24958494002931
M: 353.83203125

RS: 1513
T: 107.0369369109394
M: 363.875

RS: 1384
T: 99.07345146709122
M: 359.953125

RS: 1412
T: 99.58759925398044
M: 360.47265625

RS: 1015
T: 72.6446840959834
M: 361.96484375

RS: 3551
T: 249.08145447203424
M: 358.71875

RS: 3606
T: 253.04151304904372
M: 349.41796875

RS: 1433
T: 101.07367200602312
M: 355.984375

RS: 1661
T: 118.31876552093308
M: 360.953125

RS: 4175
T: 293.75921770907007
M: 351.97265625

RS: 1184
T: 84.4646125070285
M: 353.83203125

RS: 1499
T: 107.6420027409913
M: 353.83203125

RS: 1330
T: 94.96689319703728
M: 355.1171875

RS: 1666
T: 117.90033654798754
M: 359.05078125

RS: 1488
T: 105.61345910094678
M: 356.953125

RS: 919
T: 65.25199784291908
M: 351.640625

RS: 1278
T: 89.30772663699463
M: 352.1015625

RS: 1803
T: 126.87374804203864
M: 358.57421875

RS: 2008
T: 141.49798095796723
M: 358.0234375

RS: 3565
T: 250.16256377089303
M: 352.71875

RS: 3048
T: 214.5449825990945
M: 358.2578125

RS: 930
T: 66.86239494406618
M: 366.4921875

RS: 1554
T: 108.54620535997674
M: 357.70703125

RS: 1369
T: 96.91411113878712
M: 359.10546875

RS: 1103
T: 70.48102476308122
M: 350.19921875

RS: 1518
T: 94.11942861508578
M: 364.17578125

RS: 1076
T: 63.82305510900915
M: 351.40625

RS: 1468
T: 86.54805481387302
M: 359.16015625

RS: 1189
T: 70.03714896482415
M: 359.16015625

RS: 1291
T: 74.67842960590497
M: 359.16015625

RS: 1208
T: 66.10455056489445
M: 360.171875

RS: 981
T: 54.59699664101936
M: 362.91796875

RS: 1946
T: 105.42630040622316
M: 362.91796875

RS: 2627
T: 142.8281138439197
M: 362.91796875

RS: 1596
T: 86.98021399788558
M: 349.87890625

RS: 2201
T: 119.77276361896656
M: 354.8984375

RS: 1360
T: 74.73385047586635
M: 354.8984375

RS: 1582
T: 86.77240825793706
M: 355.4140625

RS: 758
T: 41.92595580313355
M: 361.50390625

RS: 2056
T: 111.35664552194066
M: 361.515625

RS: 1379
T: 74.95921377209015
M: 361.515625

RS: 3113
T: 168.79109231987968
M: 361.515625

RS: 1468
T: 79.79145613708533
M: 362.37109375

RS: 1890
T: 103.43879182310775
M: 349.71875

RS: 1557
T: 84.90989419003017
M: 357.4921875

RS: 2466
T: 130.61893241200596
M: 351.4765625

RS: 1417
T: 74.53958437312394
M: 351.4765625

RS: 2131
T: 111.03390754805878
M: 360.6171875

RS: 3959
T: 204.8806180008687
M: 354.546875

RS: 963
T: 50.67220147885382
M: 354.546875

RS: 3262
T: 169.01123465201817
M: 354.546875

RS: 1625
T: 85.33488598209806
M: 356.953125

RS: 1263
T: 64.80912737594917
M: 351.97265625

RS: 3730
T: 185.6327450708486
M: 355.484375

RS: 2934
T: 147.23156408802606
M: 356.953125

RS: 897
T: 45.31316225300543
M: 354.9375

RS: 1104
T: 55.81942875008099
M: 358.83203125

RS: 1839
T: 92.09368727402762
M: 355.84375

RS: 1547
T: 77.8755864801351
M: 360.37109375

RS: 1471
T: 74.14905990893021
M: 355.70703125

RS: 1095
T: 55.85416981391609
M: 362.1875

RS: 1255
T: 63.3489770591259
M: 367.359375

RS: 1880
T: 94.97846716805361
M: 355.6015625

RS: 1842
T: 93.75291752209887
M: 355.6015625

RS: 2695
T: 136.12276327121072
M: 354.21875

RS: 1314
T: 66.1335309878923
M: 349.41796875

RS: 2167
T: 110.10470300796442
M: 351.97265625

RS: 2691
T: 136.0713515081443
M: 356.16796875

RS: 1924
T: 97.21879217494279
M: 356.953125

RS: 1205
T: 61.076223079813644
M: 353.83203125

RS: 2006
T: 100.4632457990665
M: 353.83203125

RS: 1352
T: 69.06349505996332
M: 358.34375

RS: 1372
T: 68.83758488995954
M: 357.93359375

RS: 1381
T: 69.46340654511005
M: 361.70703125

RS: 1160
T: 59.0476496568881
M: 355.30859375

RS: 1218
T: 62.2043294350151
M: 355.30859375

RS: 2848
T: 142.42100425902754
M: 355.30859375

RS: 1002
T: 50.93426965805702
M: 355.484375

RS: 1378
T: 69.69999543414451
M: 357.25

RS: 2345
T: 117.75884243682958
M: 358.76171875

RS: 838
T: 42.163708803011104
M: 363.46484375

RS: 4247
T: 212.49167187698185
M: 363.33203125

RS: 4298
T: 215.27427804190665
M: 354.03125

RS: 1458
T: 73.71559221600182
M: 361.26953125

RS: 1379
T: 68.64156544511206
M: 358.49609375

RS: 904
T: 45.17390896100551
M: 358.19921875

RS: 2951
T: 141.42007857188582
M: 364.05078125

RS: 3167
T: 150.4607816960197
M: 353.45703125

RS: 1793
T: 86.67108536185697
M: 353.71484375

RS: 1211
T: 57.97370078298263
M: 355.80859375

RS: 1138
T: 55.353304599178955
M: 355.80859375

RS: 985
T: 47.94742118008435
M: 348.0234375

RS: 3888
T: 185.66970385890454
M: 349.33203125

RS: 1291
T: 61.90289296908304
M: 365.984375

RS: 1154
T: 55.58313556201756
M: 365.984375

RS: 1424
T: 69.5006509849336
M: 365.984375

RS: 2482
T: 119.20145195815712
M: 365.984375

RS: 1287
T: 61.2868231551256
M: 359.796875

RS: 1708
T: 82.3053244620096
M: 359.703125

RS: 1989
T: 95.47688901913352
M: 359.703125

RS: 1704
T: 81.17197380284779
M: 351.86328125

RS: 1186
T: 57.023710522800684
M: 351.97265625

RS: 1346
T: 64.71011005807668
M: 358.2578125

RS: 1898
T: 89.17871245997958
M: 353.83203125

RS: 2496
T: 117.75853067985736
M: 353.83203125

RS: 1352
T: 65.25866412604228
M: 358.2578125

RS: 1735
T: 83.441551172873
M: 360.703125

RS: 1695
T: 81.30366712599061
M: 365.984375

RS: 1870
T: 89.67684282478876
M: 356.9765625

RS: 1666
T: 79.35129639296792
M: 356.9765625

RS: 1355
T: 64.93071941589005
M: 356.9765625

RS: 1881
T: 88.25679156091064
M: 357.2421875

RS: 3174
T: 143.5930635149125
M: 357.2421875

RS: 1557
T: 76.71246936102398
M: 353.83203125

RS: 1832
T: 133.7560216160491
M: 359.421875

RS: 2963
T: 213.54708759696223
M: 356.953125

RS: 2398
T: 174.67262668302283
M: 360.21484375

RS: 2485
T: 181.05904031009413
M: 356.953125

RS: 2080
T: 151.7787547199987
M: 349.7578125

RS: 905
T: 66.00157673098147
M: 352.5078125

RS: 2545
T: 182.51550026610494
M: 357.70703125

RS: 1272
T: 91.95778293791227
M: 353.83203125

RS: 2019
T: 146.33139002299868
M: 363.70703125

RS: 3357
T: 243.66059439093806
M: 355.1328125

RS: 1380
T: 102.7556671819184
M: 355.484375

RS: 1586
T: 117.45455169701017
M: 366.70703125

RS: 1245
T: 94.13503513298929
M: 355.484375

RS: 1778
T: 132.04649187996984
M: 361.3359375

RS: 2063
T: 151.03966577607207
M: 361.3359375

RS: 1409
T: 103.31057257694192
M: 357.99609375

RS: 1614
T: 118.56132250698283
M: 363.0546875

RS: 1503
T: 111.66908112494275
M: 363.0546875

RS: 1286
T: 95.7782336298842
M: 363.56640625

RS: 1169
T: 87.89279888407327
M: 354.296875

RS: 3799
T: 281.6098840441555
M: 357.29296875

RS: 1267
T: 94.84472006605938
M: 349.44921875

RS: 1853
T: 135.77652576519176
M: 364.484375

RS: 2499
T: 183.23522959207185
M: 360.6171875

RS: 2550
T: 186.8356220619753
M: 351.5625

RS: 1511
T: 111.37205243413337
M: 358.2578125

RS: 1635
T: 120.99171905894764
M: 356.953125

RS: 1324
T: 98.20636363816448
M: 355.484375

RS: 1965
T: 147.2254073510412
M: 349.87890625

RS: 1065
T: 79.17938556917943
M: 354.69921875

RS: 1334
T: 98.42912411084399
M: 362.23046875

RS: 1337
T: 98.5994119727984
M: 355.484375

RS: 1477
T: 108.5219717619475
M: 361.1875

RS: 1516
T: 111.67647964600474
M: 351.97265625

RS: 1488
T: 109.94509679684415
M: 358.88671875

RS: 1451
T: 106.8591724219732
M: 358.71875

RS: 1124
T: 84.07459327206016
M: 357.25

RS: 1449
T: 107.59288385300897
M: 360.02734375

RS: 2768
T: 203.9309912319295
M: 359.04296875

RS: 1358
T: 100.63252995419316
M: 356.3828125

RS: 1501
T: 112.03334563109092
M: 356.51171875

RS: 1165
T: 86.72069534799084
M: 357.9765625

RS: 2108
T: 157.82073861989193
M: 357.9765625

RS: 1531
T: 112.83926561404951
M: 358.71875

RS: 831
T: 61.983513690996915
M: 357.25

RS: 1893
T: 138.6085169990547
M: 355.484375

RS: 1170
T: 87.12244714400731
M: 361.70703125

RS: 1723
T: 126.69895165180787
M: 365.921875

RS: 2061
T: 151.66647403594106
M: 358.64453125

RS: 2352
T: 173.29534011194482
M: 358.64453125

RS: 3826
T: 281.99198675109074
M: 362.953125

RS: 1384
T: 102.66666005412117
M: 355.1171875

RS: 1309
T: 97.81948872213252
M: 364.62890625

RS: 1223
T: 90.41195418918505
M: 353.9375

RS: 1325
T: 98.79312737099826
M: 366.50390625

RS: 1220
T: 89.77247066400014
M: 362.8046875

RS: 1494
T: 111.2615363819059
M: 358.82421875

RS: 994
T: 73.38258338905871
M: 356.8515625

RS: 1222
T: 90.37653755792417
M: 356.9375

RS: 3859
T: 284.0480566220358
M: 356.9375

RS: 1154
T: 85.10529392515309
M: 362.55078125

RS: 1991
T: 147.22874916298315
M: 353.25

RS: 1268
T: 94.2173833870329
M: 355.484375

RS: 1803
T: 135.79439882701263
M: 354.609375

RS: 944
T: 70.93959927000105
M: 362.18359375

RS: 1355
T: 102.05733339907601
M: 361.3125

RS: 884
T: 66.22816377412528
M: 350.29296875

RS: 1154
T: 86.98729258100502
M: 358.73046875

RS: 1954
T: 145.24469518708065
M: 352.78515625

RS: 2384
T: 178.50412407307886
M: 356.109375

RS: 2082
T: 156.4288126770407
M: 356.109375

RS: 1474
T: 110.00456548505463
M: 360.16015625

RS: 2965
T: 220.59496888308786
M: 353.83203125

RS: 1762
T: 131.34930941998027
M: 353.83203125

RS: 2982
T: 221.0697160467971
M: 353.83203125

RS: 3849
T: 287.6479020009283
M: 361.1875

RS: 1125
T: 83.12486968305893
M: 355.40234375

RS: 1837
T: 138.16852946113795
M: 355.484375

RS: 1743
T: 130.60756083391607
M: 361.3359375

RS: 1439
T: 108.87129894201644
M: 354.1015625

RS: 1430
T: 107.64796475297771
M: 362.98828125

RS: 1771
T: 133.59760853997432
M: 360.21484375

RS: 1530
T: 114.68598219403066
M: 352.37890625

RS: 1736
T: 129.6664850700181
M: 353.1328125

RS: 2771
T: 205.92853177711368
M: 353.83203125

RS: 1194
T: 87.99212488392368
M: 359.9609375

RS: 1619
T: 119.86021248600446
M: 357.25

RS: 3246
T: 241.47363196103834
M: 355.30859375

RS: 1399
T: 104.44104524888098
M: 360.71484375

RS: 1223
T: 93.29646978992969
M: 362.8828125

RS: 1013
T: 76.47438194183633
M: 359.8984375

RS: 1298
T: 97.16706239595078
M: 358.2578125

RS: 1374
T: 101.66680428292602
M: 357.99609375

RS: 1719
T: 127.91873425501399
M: 360.40234375

