2024-04-24 01:10:31.547446
RS: 10612
T: 107.55155191500671
M: 9796.73046875

RS: 20120
T: 202.27568011917174
M: 9681.35546875

RS: 6201
T: 64.40391898504458
M: 9597.87890625

RS: 6702
T: 67.88854689104483
M: 9662.58203125

RS: 2657
T: 28.13520720694214
M: 9800.65234375

RS: 4738
T: 48.60690100095235
M: 9742.95703125

RS: 23435
T: 235.97649266407825
M: 9868.23046875

RS: 3209
T: 33.724673913093284
M: 9683.578125

RS: 14348
T: 145.52782045514323
M: 9723.53515625

RS: 5520
T: 56.89456330705434
M: 9579.03125

RS: 23478
T: 234.43807002110407
M: 9701.30859375

RS: 8032
T: 82.22788379597478
M: 9573.125

RS: 21691
T: 218.19473439990543
M: 9759.640625

RS: 21067
T: 210.67572338087484
M: 9645.33203125

RS: 9773
T: 95.75069816410542
M: 9738.29296875

RS: 9533
T: 98.33929227804765
M: 9803.6640625

RS: 7244
T: 76.47404680307955
M: 9598.66015625

RS: 9021
T: 93.77581532183103
M: 9796.70703125

RS: 22082
T: 224.63854604098015
M: 9786.875

RS: 13914
T: 143.0531592690386
M: 9883.89453125

RS: 7231
T: 75.04671379318461
M: 9673.859375

RS: 16429
T: 167.67770399106666
M: 9851.23828125

RS: 18270
T: 185.44207232701592
M: 9647.765625

RS: 10763
T: 110.62541186693124
M: 9621.17578125

RS: 9701
T: 100.8190439059399
M: 9648.25

RS: 12579
T: 129.37590634194203
M: 9751.5234375

RS: 17050
T: 173.16628773184493
M: 9614.04296875

RS: 14806
T: 153.4146565280389
M: 9660.27734375

RS: 2
T: 0.7484167548827827
M: 795.515625

RS: 23592
T: 241.4258950331714
M: 9701.55859375

RS: 12025
T: 123.29094924288802
M: 9798.078125

RS: 23388
T: 237.36259708111174
M: 9647.4375

RS: 4874
T: 50.67567849997431
M: 9687.734375

RS: 22977
T: 233.1877164610196
M: 9691.51171875

RS: 6277
T: 65.72623901301995
M: 9652.453125

RS: 23590
T: 238.88182148407213
M: 9654.58984375

RS: 8983
T: 92.01226029009558
M: 9736.140625

RS: 10851
T: 112.10793701722287
M: 9734.765625

RS: 7911
T: 82.07812909805216
M: 9623.15625

RS: 16335
T: 166.78114471095614
M: 9877.78125

RS: 11670
T: 120.20932895992883
M: 9675.953125

RS: 6477
T: 67.5518275690265
M: 9626.16796875

RS: 14363
T: 147.75166766811162
M: 9714.6875

RS: 15929
T: 161.6199059849605
M: 9761.1328125

RS: 23460
T: 240.41278503811918
M: 9652.578125

RS: 14303
T: 146.47353076399304
M: 9814.76953125

RS: 9381
T: 96.1558937500231
M: 9829.26171875

RS: 9706
T: 99.90980475512333
M: 9663.7890625

RS: 13092
T: 134.3985250010155
M: 9761.8203125

RS: 19836
T: 202.2582798488438
M: 9681.12890625

RS: 15574
T: 161.0000975690782
M: 9828.03515625

RS: 16748
T: 172.28448942722753
M: 9826.97265625

RS: 10732
T: 111.12833376205526
M: 9722.1953125

RS: 10685
T: 110.24080925621092
M: 9676.02734375

RS: 13493
T: 139.0828739630524
M: 9655.21484375

RS: 6392
T: 66.89257627609186
M: 9650.5859375

RS: 23589
T: 241.85766145517118
M: 9718.27734375

RS: 19578
T: 201.72915472602472
M: 9788.3203125

RS: 23550
T: 238.88778312085196
M: 9659.57421875

RS: 6968
T: 72.82890589907765
M: 9682.01953125

RS: 23132
T: 236.66886007692665
M: 9890.84765625

RS: 20490
T: 208.49699131795205
M: 9709.97265625

RS: 8130
T: 83.82084949500859
M: 9907.828125

RS: 20689
T: 211.76194680901244
M: 9834.85546875

RS: 9702
T: 100.43229876202531
M: 9855.921875

RS: 16504
T: 170.43294661212713
M: 9701.3203125

RS: 17797
T: 181.15326114790514
M: 9906.484375

RS: 13256
T: 137.38702497584745
M: 9739.41796875

RS: 10
T: 0.6232407419010997
M: 799.875

RS: 22660
T: 232.25949046295136
M: 9829.03515625

RS: 14549
T: 149.57284178002737
M: 9655.41796875

RS: 14726
T: 151.23387411097065
M: 9916.99609375

RS: 21806
T: 223.19840686488897
M: 9789.16015625

RS: 6963
T: 73.90365348989144
M: 9813.84765625

RS: 6377
T: 65.76122256089002
M: 9670.0

RS: 11728
T: 120.84152350202203
M: 9914.09375

RS: 7394
T: 77.50524123990908
M: 9664.76953125

RS: 9646
T: 99.90122970798984
M: 9822.87109375

RS: 13417
T: 138.35958245093934
M: 9682.19921875

RS: 7208
T: 75.50482069212012
M: 9743.79296875

RS: 15685
T: 161.87896565697156
M: 9649.3984375

RS: 17965
T: 183.12316181277856
M: 9707.984375

RS: 23592
T: 240.61167172109708
M: 9708.27734375

RS: 9964
T: 104.76371684204787
M: 9650.80078125

RS: 23052
T: 236.43382465303876
M: 9668.6015625

RS: 5576
T: 58.67939747008495
M: 9720.5078125

RS: 8560
T: 88.0536464098841
M: 9899.69921875

RS: 23592
T: 242.26147613488138
M: 9685.7734375

RS: 14498
T: 148.2805134819355
M: 9890.57421875

RS: 10398
T: 106.27234838879667
M: 9754.69140625

RS: 18497
T: 191.03018900798634
M: 9875.23046875

RS: 7343
T: 76.81156725506298
M: 9660.8671875

RS: 12589
T: 128.7771819201298
M: 9840.41796875

RS: 7645
T: 78.8236206958536
M: 9775.13671875

RS: 8593
T: 89.96582649485208
M: 9752.1640625

RS: 23099
T: 237.88612013706006
M: 9732.36328125

RS: 9595
T: 100.0827902678866
M: 9716.1640625

RS: 13039
T: 133.26701478590257
M: 9652.03125

RS: 23455
T: 242.22824688605033
M: 9776.28515625

RS: 17392
T: 178.73029513889924
M: 9819.51171875

RS: 23491
T: 240.85498878802173
M: 9724.8671875

RS: 23105
T: 238.35810754890554
M: 9847.2890625

RS: 13659
T: 140.630521383835
M: 9613.9375

RS: 8049
T: 83.55441071395762
M: 9688.2578125

RS: 20537
T: 210.7093779060524
M: 9760.15625

RS: 3509
T: 37.37339110998437
M: 9663.5703125

RS: 6487
T: 67.15283813816495
M: 9662.01171875

RS: 7830
T: 81.67611597012728
M: 9692.13671875

RS: 21024
T: 216.72271805396304
M: 9728.61328125

RS: 18036
T: 186.33487257105298
M: 9772.5234375

RS: 23562
T: 241.78713704808615
M: 9681.78515625

RS: 9471
T: 98.92172865802422
M: 9737.65234375

RS: 15188
T: 155.75249827094376
M: 9822.09765625

RS: 9389
T: 98.50852522999048
M: 9635.42578125

RS: 9021
T: 93.6785011398606
M: 9798.80078125

RS: 20906
T: 215.11624563415535
M: 9803.31640625

RS: 13634
T: 140.77011996204965
M: 9881.72265625

RS: 18169
T: 187.69183304486796
M: 9708.390625

RS: 23588
T: 241.90870809019543
M: 9867.35546875

RS: 20172
T: 206.30154647491872
M: 9672.90234375

RS: 21623
T: 221.6044989260845
M: 9739.74609375

RS: 19482
T: 198.72200819291174
M: 9697.48046875

RS: 23575
T: 244.0702504569199
M: 9791.296875

RS: 14390
T: 146.88098295987584
M: 9696.30859375

RS: 23588
T: 242.3277961339336
M: 9791.82421875

RS: 10304
T: 106.4186157300137
M: 9725.1640625

RS: 9373
T: 97.13580598705448
M: 9658.296875

RS: 16378
T: 167.4271020309534
M: 9659.4453125

RS: 18688
T: 192.71836150018498
M: 9697.953125

RS: 11816
T: 122.23261427809484
M: 9683.0234375

RS: 21432
T: 220.5668147020042
M: 9760.41796875

RS: 8701
T: 90.46852099499665
M: 9650.2109375

RS: 16356
T: 168.6256413271185
M: 9785.1640625

RS: 23558
T: 240.64476297819056
M: 9870.03515625

RS: 9254
T: 96.22521954379044
M: 9700.078125

RS: 10140
T: 104.96597847016528
M: 9759.19921875

RS: 7202
T: 74.95520658115856
M: 9618.76953125

RS: 3261
T: 34.88216531299986
M: 9662.5

RS: 9272
T: 96.00461291498505
M: 9657.00390625

RS: 2755
T: 29.506237521069124
M: 9717.578125

RS: 17684
T: 183.35717173595913
M: 9637.08984375

RS: 8154
T: 84.99483825801872
M: 9625.6015625

RS: 15574
T: 147.96399512700737
M: 9760.36328125

RS: 17870
T: 160.55305084912106
M: 9768.08984375

RS: 15950
T: 143.25624141702428
M: 9703.91796875

RS: 8191
T: 74.97309830901213
M: 9597.58203125

RS: 23088
T: 207.48545211693272
M: 9711.453125

RS: 7533
T: 68.65522961388342
M: 9686.41796875

RS: 4864
T: 44.79978355183266
M: 9549.9453125

RS: 23584
T: 212.02914711693302
M: 9707.0625

RS: 14594
T: 131.08337083202787
M: 9699.7265625

RS: 8232
T: 74.83224624302238
M: 9693.8671875

RS: 11328
T: 101.03410900384188
M: 9661.15234375

RS: 4972
T: 45.560900220880285
M: 9709.08984375

RS: 23449
T: 211.36171510699205
M: 9852.453125

RS: 12839
T: 116.99346529785544
M: 9659.3203125

RS: 15931
T: 144.3006714701187
M: 9760.3125

RS: 15491
T: 139.04722322686575
M: 9644.6875

RS: 15192
T: 137.2769599899184
M: 9757.3125

RS: 5235
T: 48.52774126292206
M: 9706.41796875

RS: 8136
T: 74.45390753005631
M: 9611.63671875

RS: 16296
T: 148.14122712006792
M: 9837.05078125

RS: 21998
T: 198.94450152199715
M: 9823.8046875

RS: 9522
T: 86.83998131914996
M: 9784.671875

RS: 15969
T: 151.9313605739735
M: 9708.0546875

RS: 16280
T: 169.01818060106598
M: 9794.8203125

RS: 14020
T: 153.3646826269105
M: 9663.33203125

RS: 9960
T: 108.72747657401487
M: 9712.93359375

RS: 20782
T: 224.87740973802283
M: 9815.75

RS: 7123
T: 78.07443448202685
M: 9666.765625

RS: 9386
T: 105.29445876297541
M: 9709.359375

RS: 13339
T: 147.32866294588894
M: 9658.3984375

RS: 17935
T: 198.57657371019013
M: 9769.73046875

RS: 6280
T: 70.20765254995786
M: 9670.4296875

RS: 9851
T: 108.72767063300125
M: 9686.640625

RS: 3313
T: 38.17379492893815
M: 9487.83203125

RS: 8739
T: 98.38903450313956
M: 9672.80859375

RS: 5970
T: 67.38255631108768
M: 9794.90234375

RS: 18396
T: 199.80008698208258
M: 9730.515625

RS: 21209
T: 230.27894177800044
M: 9888.30859375

RS: 23569
T: 254.49044459383003
M: 9823.421875

RS: 6029
T: 68.03310130094178
M: 9856.15625

RS: 6155
T: 69.96096814703196
M: 9668.66796875

RS: 23417
T: 254.36629991605878
M: 9852.01171875

RS: 4741
T: 52.892890981864184
M: 9625.328125

RS: 13673
T: 149.0116286529228
M: 9779.2265625

RS: 18305
T: 200.23078444506973
M: 9864.6640625

RS: 20483
T: 225.66808827617206
M: 9695.23828125

RS: 16306
T: 178.2248597519938
M: 9794.21484375

RS: 23581
T: 255.3353656718973
M: 9727.4375

RS: 5799
T: 64.24048454407603
M: 9734.86328125

RS: 5379
T: 59.69321422302164
M: 9658.546875

RS: 13354
T: 145.68759508710355
M: 9858.3671875

RS: 6465
T: 72.31120042898692
M: 9703.09765625

RS: 17335
T: 189.0012358869426
M: 9880.62109375

RS: 9171
T: 100.37162109604105
M: 9658.171875

RS: 19130
T: 206.75484970817342
M: 9921.53515625

RS: 13927
T: 151.51398928416893
M: 9785.9921875

RS: 8650
T: 97.581099527888
M: 9803.671875

RS: 17889
T: 193.51473442208953
M: 9738.87109375

RS: 20489
T: 222.23639840981923
M: 9887.6640625

RS: 9763
T: 106.05278414906934
M: 9761.671875

RS: 164
T: 3.295081976102665
M: 8026.03125

RS: 8033
T: 88.87775661819614
M: 9647.93359375

RS: 9009
T: 100.89261270104907
M: 9688.17578125

RS: 7453
T: 83.27512126113288
M: 9537.41015625

RS: 21480
T: 235.19239683216438
M: 9785.32421875

RS: 9221
T: 101.736237217905
M: 9800.39453125

