2024-04-24 01:10:32.958151
T: 339.114972214913
M: 348.1953125

RS: 1591
RS: 1591
T: 134.6073698690161
M: 348.1953125

RS: 3330
RS: 3330
T: 278.86200554389507
M: 348.1953125

RS: 2451
RS: 2451
T: 206.49384307698347
M: 348.1953125

RS: 3233
RS: 3233
T: 270.7137510338798
M: 348.2109375

RS: 1986
RS: 1986
T: 167.73801825591363
M: 348.2109375

RS: 1920
RS: 1920
T: 161.4807307459414
M: 348.2109375

RS: 4522
RS: 4522
T: 380.14372061309405
M: 348.2109375

RS: 2359
RS: 2359
T: 198.8626188901253
M: 348.2109375

RS: 1863
RS: 1863
T: 158.86077174684033
M: 348.2109375

RS: 2300
RS: 2300
T: 193.51311905193143
M: 348.2109375

RS: 2995
RS: 2995
T: 252.085921946913
M: 348.2109375

RS: 3574
RS: 3574
T: 300.0047861998901
M: 348.2109375

RS: 2785
RS: 2785
T: 241.07095019496046
M: 348.2109375

RS: 5483
RS: 5483
T: 536.6344692879356
M: 348.2109375

RS: 4032
RS: 4032
T: 422.0700794621371
M: 348.2109375

RS: 6057
RS: 6057
T: 655.1657273448072
M: 348.2109375

RS: 2787
RS: 2787
T: 292.70430465694517
M: 348.2109375

RS: 3985
RS: 3985
T: 396.01466189697385
M: 348.2109375

RS: 2666
RS: 2666
T: 259.8016479210928
M: 348.2109375

RS: 2047
RS: 2047
T: 198.70126166311093
M: 348.2109375

RS: 2644
RS: 2644
T: 256.50945789483376
M: 348.2109375

RS: 2156
RS: 2156
T: 206.387909646146
M: 348.2109375

RS: 2081
RS: 2081
T: 201.76953254197724
M: 348.2109375

RS: 2710
RS: 2710
T: 258.7784477910027
M: 348.2109375

RS: 3332
RS: 3332
T: 322.9539193431847
M: 348.2109375

RS: 1944
RS: 1944
T: 191.3345662660431
M: 348.2109375

RS: 2212
RS: 2212
T: 214.32967788213864
M: 351.4921875

RS: 3791
RS: 3791
T: 370.9571068859659
M: 351.4921875

RS: 2530
RS: 2530
T: 248.82052016584203
M: 342.94921875

RS: 2470
RS: 2470
T: 243.15519584994763
M: 342.94921875

RS: 2605
RS: 2605
T: 254.2589661658276
M: 342.94921875

RS: 180
RS: 180
T: 18.744505885988474
M: 342.94921875

RS: 2335
RS: 2335
T: 226.40276301885024
M: 343.01953125

RS: 2179
RS: 2179
T: 211.76710909511894
M: 343.01953125

RS: 3154
RS: 3154
T: 307.5010774109978
M: 343.01953125

RS: 2194
RS: 2194
T: 215.10283825499937
M: 343.01953125

RS: 2426
RS: 2426
T: 235.04621735797264
M: 343.01953125

RS: 1817
RS: 1817
T: 179.20432080491446
M: 343.390625

RS: 4013
RS: 4013
T: 392.1682786520105
M: 343.390625

RS: 1777
RS: 1777
T: 181.1362451899331
M: 343.390625

RS: 2336
RS: 2336
T: 231.98322053602897
M: 343.390625

RS: 2030
RS: 2030
T: 198.06052144803107
M: 343.390625

RS: 2136
RS: 2136
T: 209.55990134109743
M: 343.390625

RS: 2739
RS: 2739
T: 266.3968716231175
M: 343.390625

RS: 1869
RS: 1869
T: 180.680843496928
M: 344.9765625

RS: 3356
RS: 3356
T: 327.82497540093027
M: 344.9765625

RS: 3413
RS: 3413
T: 332.49109665490687
M: 344.9765625

RS: 3699
RS: 3699
T: 365.6883427591529
M: 344.9765625

RS: 1569
RS: 1569
T: 152.51651093689725
M: 344.9765625

RS: 2174
RS: 2174
T: 215.89605679688975
M: 344.9765625

RS: 2044
RS: 2044
T: 197.54892667592503
M: 345.36328125

RS: 5037
RS: 5037
T: 493.642034860095
M: 345.36328125

RS: 1973
RS: 1973
T: 194.239824233111
M: 345.36328125

RS: 2512
RS: 2512
T: 245.1200776360929
M: 345.36328125

RS: 1205
RS: 1205
T: 118.80381399788894
M: 347.6171875

RS: 1822
RS: 1822
T: 178.20594545896165
M: 347.6171875

RS: 2755
RS: 2755
T: 270.5811017761007
M: 347.6171875

RS: 4988
RS: 4988
T: 488.81719128694385
M: 347.6171875

RS: 4149
RS: 4149
T: 401.4197335289791
M: 347.6171875

RS: 4034
RS: 4034
T: 391.2310796850361
M: 353.21484375

RS: 2183
RS: 2183
T: 215.34994261502288
M: 343.01953125

RS: 2566
RS: 2566
T: 250.38259998103604
M: 343.01953125

RS: 2603
RS: 2603
T: 251.53897395613603
M: 343.01953125

RS: 2172
RS: 2172
T: 213.02740193903446
M: 343.01953125

RS: 2024
RS: 2024
T: 198.99499114509672
M: 343.01953125

RS: 1666
RS: 1666
T: 160.96537621319294
M: 343.01953125

RS: 3748
RS: 3748
T: 365.31586723797955
M: 343.01953125

RS: 2723
RS: 2723
T: 268.1641396631021
M: 343.01953125

RS: 2280
RS: 2280
T: 221.85539553198032
M: 353.92578125

RS: 1847
RS: 1847
T: 180.32272910512984
M: 343.01953125

RS: 4351
RS: 4351
T: 424.5656199741643
M: 343.01953125

RS: 2734
RS: 2734
T: 266.2520869288128
M: 343.01953125

RS: 2498
RS: 2498
T: 257.271997010801
M: 343.2578125

RS: 2709
RS: 2709
T: 262.2839745359961
M: 343.390625

RS: 4181
RS: 4181
T: 404.2761704761069
M: 343.390625

RS: 2284
RS: 2284
T: 221.78452596697025
M: 343.390625

RS: 2197
RS: 2197
T: 213.0040810899809
M: 343.390625

RS: 3241
RS: 3241
T: 312.88720333296806
M: 343.390625

RS: 2913
RS: 2913
T: 281.8203125160653
M: 345.87109375

RS: 2842
RS: 2842
T: 274.9279676829465
M: 345.87109375

RS: 4321
RS: 4321
T: 425.3350810080301
M: 345.87109375

RS: 4516
RS: 4516
T: 460.5532120601274
M: 345.87109375

RS: 5111
RS: 5111
T: 555.6541367820464
M: 349.76171875

RS: 1422
RS: 1422
T: 155.5409212668892
M: 349.76171875

RS: 5483
RS: 5483
T: 535.5759857639205
M: 349.76171875

RS: 4138
RS: 4138
T: 355.8929920431692
M: 349.76171875

RS: 2146
RS: 2146
T: 180.57913385797292
M: 349.76171875

RS: 6136
RS: 6136
T: 515.1924861399457
M: 349.76171875

RS: 2374
RS: 2374
T: 200.195946353022
M: 349.76171875

RS: 1882
RS: 1882
T: 159.69906625105068
M: 349.76171875

RS: 2221
RS: 2221
T: 187.25482188886963
M: 349.76171875

RS: 5465
RS: 5465
T: 472.77369437296875
M: 349.76171875

RS: 3024
RS: 3024
T: 282.37015991890803
M: 349.76171875

RS: 2143
RS: 2143
T: 207.2997711629141
M: 349.76171875

RS: 2360
RS: 2360
T: 245.84500242001377
M: 349.76953125

RS: 2572
RS: 2572
T: 249.1615479660686
M: 349.76953125

RS: 3175
RS: 3175
T: 323.1355682609137
M: 349.76953125

RS: 3119
RS: 3119
T: 328.59572305204347
M: 349.76953125

RS: 3515
RS: 3515
T: 386.7145158550702
M: 349.76953125

RS: 5529
RS: 5529
T: 539.0759793149773
M: 349.76953125

RS: 5349
RS: 5349
T: 462.79354182700627
M: 349.76953125

RS: 2772
RS: 2772
T: 235.41658250615
M: 349.76953125

RS: 2069
RS: 2069
T: 165.8112604059279
M: 349.76953125

RS: 4622
RS: 4622
T: 423.4911940579768
M: 349.7734375

RS: 4797
RS: 4797
T: 497.6398017019965
M: 349.7734375

RS: 2349
RS: 2349
T: 242.784573368961
M: 349.7734375

RS: 2167
RS: 2167
T: 222.84447022597305
M: 349.7734375

RS: 2366
RS: 2366
T: 244.6488873369526
M: 349.7734375

RS: 4160
RS: 4160
T: 434.39635487203486
M: 349.7734375

RS: 2980
RS: 2980
T: 301.999164334964
M: 349.7734375

RS: 2388
RS: 2388
T: 247.78708089096472
M: 349.7734375

RS: 2860
RS: 2860
T: 296.85063421493396
M: 349.7734375

RS: 4993
RS: 4993
T: 505.7612469799351
M: 349.7734375

