2024-04-23 04:10:54.660493
RS: 2145
T: 10.401134624145925
M: 332.78125

RS: 2145
T: 10.302935025887564
M: 332.78125

RS: 2145
T: 10.35358410794288
M: 332.78125

RS: 2145
T: 10.334623917005956
M: 332.78125

RS: 2145
T: 10.416157685918733
M: 332.78125

RS: 2145
T: 10.46312818909064
M: 332.78125

RS: 2145
T: 10.382722805952653
M: 332.78125

RS: 2145
T: 10.44882320985198
M: 332.78125

RS: 2145
T: 10.477283742977306
M: 332.78125

RS: 2145
T: 11.473407068056986
M: 332.78125

RS: 2145
T: 11.512187966844067
M: 332.78125

RS: 2145
T: 11.564304048195481
M: 332.78125

RS: 2145
T: 11.545223284047097
M: 332.78125

RS: 2145
T: 11.492484146961942
M: 332.78125

RS: 2145
T: 11.529163067927584
M: 332.78125

RS: 2145
T: 11.550398230087012
M: 332.78125

RS: 2145
T: 11.548136014025658
M: 332.78125

RS: 2145
T: 11.550037058070302
M: 332.78125

RS: 2145
T: 11.423438653117046
M: 332.78125

RS: 2145
T: 11.544369406998158
M: 332.78125

RS: 2145
T: 11.541348732076585
M: 332.78125

RS: 2145
T: 11.553956873016432
M: 332.78125

RS: 2145
T: 11.47572099394165
M: 332.78125

RS: 2145
T: 12.097418725024909
M: 332.7890625

RS: 2145
T: 11.580297518055886
M: 332.7890625

RS: 2145
T: 11.537696290994063
M: 332.7890625

RS: 2145
T: 11.560227434849367
M: 332.7890625

RS: 2145
T: 11.519506280077621
M: 332.7890625

RS: 2145
T: 11.547252828022465
M: 332.7890625

RS: 2145
T: 11.389660948887467
M: 332.7890625

RS: 2145
T: 11.4859957289882
M: 332.7890625

RS: 2145
T: 11.450639697955921
M: 332.7890625

RS: 2145
T: 11.455128266941756
M: 332.7890625

RS: 2145
T: 11.53105448698625
M: 332.7890625

RS: 2145
T: 11.503180230036378
M: 332.7890625

RS: 2145
T: 11.51085104001686
M: 332.7890625

RS: 2145
T: 11.512066494906321
M: 332.7890625

RS: 2145
T: 11.610121012898162
M: 332.7890625

RS: 2145
T: 11.466671722009778
M: 332.7890625

RS: 2145
T: 11.598600994097069
M: 332.7890625

RS: 2145
T: 11.528325153049082
M: 332.7890625

RS: 2145
T: 11.514390513999388
M: 332.7890625

RS: 2145
T: 11.552358814980835
M: 332.7890625

RS: 2145
T: 11.44990620110184
M: 332.7890625

RS: 2145
T: 11.495488030137494
M: 332.7890625

RS: 2145
T: 12.100389933912084
M: 332.7890625

RS: 2145
T: 11.545303873950616
M: 332.7890625

RS: 2145
T: 11.545997858047485
M: 332.7890625

RS: 2145
T: 11.520993865095079
M: 332.7890625

RS: 2145
T: 11.553254019934684
M: 332.7890625

RS: 2145
T: 11.49853187194094
M: 332.7890625

RS: 2145
T: 11.52569656795822
M: 332.7890625

RS: 2145
T: 11.518747586058453
M: 332.7890625

RS: 2145
T: 11.533730681985617
M: 332.7890625

RS: 2145
T: 11.509712300961837
M: 332.7890625

RS: 2145
T: 11.513114395085722
M: 332.7890625

RS: 2145
T: 11.414129991084337
M: 332.7890625

RS: 2145
T: 11.4855568530038
M: 332.7890625

RS: 2145
T: 11.464550564996898
M: 332.7890625

RS: 2145
T: 11.467692834092304
M: 332.7890625

RS: 2145
T: 11.501602007076144
M: 332.7890625

RS: 2145
T: 11.50937016820535
M: 332.7890625

RS: 2145
T: 11.651707031065598
M: 332.7890625

RS: 2145
T: 11.528742976021022
M: 332.7890625

RS: 2145
T: 11.842942394083366
M: 332.7890625

RS: 2145
T: 11.7436110409908
M: 332.7890625

RS: 2145
T: 11.415622410131618
M: 332.7890625

RS: 2145
T: 11.566359182121232
M: 332.7890625

RS: 2145
T: 11.494692601962015
M: 332.7890625

RS: 2145
T: 11.515767975943163
M: 332.7890625

RS: 2145
T: 11.515748751116917
M: 332.7890625

RS: 2145
T: 11.62134160893038
M: 332.7890625

RS: 2145
T: 11.518483826890588
M: 332.7890625

RS: 2145
T: 11.516523556085303
M: 332.7890625

RS: 2145
T: 11.506513396976516
M: 332.7890625

RS: 2145
T: 11.521490450948477
M: 332.7890625

RS: 2145
T: 11.535139938117936
M: 332.7890625

RS: 2145
T: 11.480660346103832
M: 332.7890625

RS: 2145
T: 11.565135136945173
M: 333.6796875

RS: 2145
T: 11.578907397808507
M: 333.6796875

RS: 2145
T: 11.569992918986827
M: 333.6796875

RS: 2145
T: 12.002269016113132
M: 333.6796875

RS: 2145
T: 11.738156492821872
M: 333.6796875

RS: 2145
T: 11.529571091989055
M: 333.6796875

RS: 2145
T: 11.528674892149866
M: 333.6796875

RS: 2145
T: 11.623969095060602
M: 333.6796875

RS: 2145
T: 11.587343082996085
M: 333.6796875

RS: 2145
T: 11.586384600028396
M: 333.6796875

RS: 2145
T: 11.580117580946535
M: 333.6796875

RS: 2145
T: 11.694854092784226
M: 333.6796875

RS: 2145
T: 11.600176980951801
M: 333.6796875

RS: 2145
T: 11.614930141950026
M: 333.6796875

RS: 2145
T: 11.595424392959103
M: 333.6796875

RS: 2145
T: 11.505196074955165
M: 333.6796875

RS: 2145
T: 11.582040108041838
M: 333.6796875

RS: 2145
T: 11.602274660021067
M: 333.6796875

RS: 2145
T: 11.573699504835531
M: 333.6796875

RS: 2145
T: 11.566762678092346
M: 333.6796875

RS: 2145
T: 11.652186539955437
M: 333.6796875

RS: 2145
T: 11.647916750051081
M: 333.6796875

RS: 2145
T: 11.590766994981095
M: 333.6796875

RS: 2145
T: 11.62263878597878
M: 333.6796875

RS: 2145
T: 11.581937586888671
M: 333.6796875

RS: 2145
T: 11.644653249997646
M: 333.6796875

RS: 2145
T: 11.634334289934486
M: 333.6796875

RS: 2145
T: 12.144617959856987
M: 333.6796875

RS: 2145
T: 11.272750547155738
M: 333.6796875

RS: 2145
T: 12.044501221040264
M: 333.6796875

RS: 2145
T: 11.730162814026698
M: 333.6796875

RS: 2145
T: 11.633593738079071
M: 333.6796875

RS: 2145
T: 11.613388807978481
M: 333.6796875

RS: 2145
T: 11.616033504949883
M: 333.6796875

RS: 2145
T: 11.683574968017638
M: 333.6796875

RS: 2145
T: 11.631244669202715
M: 333.6796875

RS: 2145
T: 11.639159783022478
M: 333.6796875

RS: 2145
T: 11.594921045005322
M: 333.6796875

RS: 2145
T: 11.50119575788267
M: 333.6796875

RS: 2145
T: 11.590067283948883
M: 333.6796875

RS: 2145
T: 11.550695542944595
M: 333.6796875

RS: 2145
T: 11.649622746976092
M: 333.6796875

RS: 2145
T: 11.615744811017066
M: 333.6796875

RS: 2145
T: 11.615273823961616
M: 333.6796875

RS: 2145
T: 11.626716704107821
M: 333.6796875

RS: 2145
T: 11.600726192817092
M: 333.6796875

RS: 2145
T: 11.96290690288879
M: 333.6796875

RS: 2145
T: 11.663721941877156
M: 333.6796875

RS: 2145
T: 11.5485383158084
M: 333.6796875

RS: 2145
T: 11.904603576054797
M: 333.6796875

RS: 2145
T: 11.600644682068378
M: 333.6796875

RS: 2145
T: 11.576848987024277
M: 333.6796875

RS: 2145
T: 11.607263546204194
M: 333.68359375

RS: 2145
T: 11.584887234028429
M: 333.68359375

RS: 2145
T: 11.601339523913339
M: 333.68359375

RS: 2145
T: 11.640003216918558
M: 333.68359375

RS: 2145
T: 11.610351734096184
M: 333.68359375

RS: 2145
T: 11.644634782103822
M: 333.68359375

RS: 2145
T: 11.518924973206595
M: 333.68359375

RS: 2145
T: 11.596976239001378
M: 333.68359375

RS: 2145
T: 11.656467421911657
M: 333.68359375

RS: 2145
T: 11.601685922825709
M: 333.68359375

RS: 2145
T: 11.604629183886573
M: 333.68359375

RS: 2145
T: 11.54350095288828
M: 333.68359375

RS: 2145
T: 11.586132522905245
M: 333.68359375

RS: 2145
T: 11.511081136995926
M: 333.68359375

RS: 2145
T: 11.485882167937234
M: 333.68359375

RS: 2145
T: 11.522336994996294
M: 333.68359375

RS: 2145
T: 11.578495195833966
M: 333.68359375

RS: 2145
T: 12.103230017004535
M: 333.68359375

RS: 2145
T: 11.65667236992158
M: 333.68359375

RS: 2145
T: 11.597895059967414
M: 333.68359375

RS: 2145
T: 11.533426007023081
M: 333.68359375

RS: 2145
T: 11.57881435006857
M: 333.68359375

RS: 2145
T: 11.522537409095094
M: 333.68359375

RS: 2145
T: 11.591708723222837
M: 333.68359375

RS: 2145
T: 11.596741007175297
M: 333.68359375

RS: 2145
T: 12.13583632814698
M: 333.68359375

RS: 2145
T: 11.670026273932308
M: 333.68359375

RS: 2145
T: 11.653582304017618
M: 333.68359375

RS: 2145
T: 11.62393601401709
M: 333.68359375

RS: 2145
T: 11.608024561079219
M: 333.68359375

RS: 2145
T: 11.590841569006443
M: 333.68359375

RS: 2145
T: 11.501073462888598
M: 333.68359375

RS: 2145
T: 11.63832147512585
M: 333.68359375

RS: 2145
T: 11.623504335060716
M: 333.68359375

RS: 2145
T: 11.627327146939933
M: 333.68359375

RS: 2145
T: 11.595924460794777
M: 333.68359375

RS: 2145
T: 11.546151167014614
M: 333.68359375

RS: 2145
T: 11.567331993021071
M: 333.68359375

RS: 2145
T: 11.525886597111821
M: 333.68359375

RS: 2145
T: 11.639412863878533
M: 333.68359375

RS: 2145
T: 11.521341339917853
M: 333.68359375

RS: 2145
T: 11.581466865027323
M: 333.68359375

RS: 2145
T: 11.5613481560722
M: 333.68359375

RS: 2145
T: 11.57578910002485
M: 333.68359375

RS: 2145
T: 11.577170592034236
M: 333.68359375

RS: 2145
T: 11.44635194609873
M: 333.68359375

RS: 2145
T: 11.57410630909726
M: 333.68359375

RS: 2145
T: 11.58650726894848
M: 333.68359375

RS: 2145
T: 11.685381812043488
M: 333.68359375

RS: 2145
T: 11.5661127618514
M: 333.68359375

RS: 2145
T: 11.610831774072722
M: 333.68359375

RS: 2145
T: 11.619640018092468
M: 333.68359375

RS: 2145
T: 11.571190659189597
M: 333.68359375

RS: 2145
T: 11.553652773145586
M: 333.68359375

RS: 2145
T: 11.575457843951881
M: 333.68359375

RS: 2145
T: 11.433515739860013
M: 333.68359375

RS: 2145
T: 11.093830344965681
M: 333.68359375

RS: 2145
T: 11.482291391119361
M: 333.68359375

RS: 2145
T: 11.426028880057856
M: 333.68359375

RS: 2145
T: 11.47997578419745
M: 333.68359375

RS: 2145
T: 11.480474932817742
M: 333.68359375

RS: 2145
T: 11.471016444964334
M: 333.68359375

RS: 2145
T: 11.473606643965468
M: 333.68359375

RS: 2145
T: 11.415208661928773
M: 333.68359375

RS: 2145
T: 11.890053195878863
M: 333.68359375

RS: 2145
T: 11.28407191997394
M: 333.68359375

RS: 2145
T: 12.002866266062483
M: 333.68359375

RS: 2145
T: 11.503133619204164
M: 333.68359375

RS: 2145
T: 11.408573145978153
M: 333.68359375

RS: 2145
T: 10.554924712982029
M: 333.68359375

RS: 2145
T: 10.484086486045271
M: 333.68359375

RS: 2145
T: 10.465663660084829
M: 333.68359375

RS: 2145
T: 10.401655045105144
M: 333.68359375

RS: 2145
T: 10.431068578036502
M: 333.68359375

RS: 2145
T: 10.447589595103636
M: 333.68359375

RS: 2145
T: 10.433963212184608
M: 333.68359375

RS: 2145
T: 10.437207189155743
M: 333.68359375

RS: 2145
T: 10.43783024000004
M: 333.68359375

RS: 2145
T: 10.479544390924275
M: 333.68359375

RS: 2145
T: 10.387071431148797
M: 333.68359375

RS: 2145
T: 10.403195474063978
M: 333.68359375

RS: 2145
T: 10.348619498079643
M: 333.68359375

RS: 2145
T: 10.385395464021713
M: 333.68359375

RS: 2145
T: 10.449548891978338
M: 333.68359375

RS: 2145
T: 10.412151826079935
M: 333.68359375

RS: 2145
T: 10.322224256815389
M: 333.68359375

RS: 2145
T: 10.293375896988437
M: 333.68359375

RS: 2145
T: 10.349383675027639
M: 333.68359375

RS: 2145
T: 10.31731385900639
M: 333.68359375

RS: 2145
T: 10.387180865975097
M: 333.68359375

RS: 2145
T: 10.333024936029688
M: 333.68359375

RS: 2145
T: 10.273955618031323
M: 333.68359375

RS: 2145
T: 10.2837534758728
M: 333.68359375

RS: 2145
T: 10.309846590040252
M: 333.68359375

RS: 2145
T: 10.37972792191431
M: 333.68359375

RS: 2145
T: 10.408927547978237
M: 333.68359375

RS: 2145
T: 10.448370740981773
M: 333.68359375

RS: 2145
T: 10.480461453087628
M: 333.68359375

RS: 2145
T: 10.538968584965914
M: 333.68359375

RS: 2145
T: 10.49039170704782
M: 333.68359375

RS: 2145
T: 10.381375601049513
M: 333.68359375

RS: 2145
T: 10.441161407157779
M: 333.68359375

RS: 2145
T: 10.392322304891422
M: 333.68359375

RS: 2145
T: 10.463494214927778
M: 333.68359375

RS: 2145
T: 10.440094765974209
M: 333.68359375

RS: 2145
T: 10.440516197821125
M: 333.68359375

RS: 2145
T: 10.301290213130414
M: 333.68359375

RS: 2145
T: 10.354982198914513
M: 333.68359375

RS: 2145
T: 10.5104892461095
M: 333.68359375

RS: 2145
T: 10.38845529500395
M: 333.68359375

RS: 2145
T: 10.317985662957653
M: 333.68359375

RS: 2145
T: 10.306225699139759
M: 333.68359375

RS: 2145
T: 10.338158655911684
M: 333.68359375

RS: 2145
T: 10.389015652006492
M: 333.68359375

RS: 2145
T: 10.529933335026726
M: 333.68359375

RS: 2145
T: 10.460760858142748
M: 333.68359375

RS: 2145
T: 10.447489377111197
M: 333.68359375

RS: 2145
T: 10.463667372940108
M: 333.68359375

RS: 2145
T: 10.431575207039714
M: 333.68359375

RS: 2145
T: 10.485241928137839
M: 333.68359375

RS: 2145
T: 10.241063375025988
M: 333.68359375

RS: 2145
T: 10.453886369010434
M: 333.68359375

RS: 2145
T: 10.422307008877397
M: 333.68359375

RS: 2145
T: 11.010147155961022
M: 333.68359375

RS: 2145
T: 10.342858657008037
M: 333.68359375

RS: 2145
T: 10.369760533096269
M: 333.68359375

RS: 2145
T: 10.442108487011865
M: 333.68359375

RS: 2145
T: 10.41366852982901
M: 333.68359375

RS: 2145
T: 10.507013781927526
M: 333.68359375

RS: 2145
T: 10.429114974103868
M: 333.68359375

RS: 2145
T: 10.373786341864616
M: 333.68359375

RS: 2145
T: 10.030875541036949
M: 333.68359375

RS: 2145
T: 10.229952417081222
M: 333.68359375

RS: 2145
T: 10.288376960903406
M: 333.68359375

RS: 2145
T: 10.243535273009911
M: 333.68359375

RS: 2145
T: 10.291051414096728
M: 333.68359375

RS: 2145
T: 10.332574917934835
M: 333.68359375

RS: 2145
T: 10.321924947900698
M: 333.68359375

RS: 2145
T: 10.32806553086266
M: 333.68359375

RS: 2145
T: 10.203374225879088
M: 333.68359375

RS: 2145
T: 10.216657747048885
M: 333.68359375

RS: 2145
T: 10.129254132974893
M: 333.68359375

RS: 2145
T: 10.720684319967404
M: 333.68359375

RS: 2145
T: 11.333234570920467
M: 333.68359375

RS: 2145
T: 11.903924724087119
M: 333.68359375

RS: 2145
T: 10.673934258054942
M: 333.68359375

RS: 2145
T: 10.473758745007217
M: 333.68359375

RS: 2145
T: 10.47255412908271
M: 333.68359375

RS: 2145
T: 10.560607647988945
M: 333.68359375

RS: 2145
T: 10.5655235319864
M: 333.68359375

RS: 2145
T: 10.573821191908792
M: 333.68359375

RS: 2145
T: 10.547083552926779
M: 333.68359375

RS: 2145
T: 10.589672673027962
M: 333.68359375

RS: 2145
T: 10.521747980965301
M: 333.68359375

RS: 2145
T: 10.557447494007647
M: 333.68359375

RS: 2145
T: 10.55673719290644
M: 333.68359375

RS: 2145
T: 10.500764450989664
M: 333.68359375

RS: 2145
T: 10.582872283179313
M: 333.68359375

RS: 2145
T: 10.542863590177149
M: 333.68359375

RS: 2145
T: 10.507225489942357
M: 333.68359375

RS: 2145
T: 10.503564046928659
M: 333.68359375

RS: 2145
T: 10.52650407096371
M: 333.68359375

RS: 2145
T: 10.490066576981917
M: 333.68359375

RS: 2145
T: 10.459816061891615
M: 333.68359375

RS: 2145
T: 10.491446254774928
M: 333.68359375

RS: 2145
T: 10.513486763928086
M: 333.68359375

RS: 2145
T: 10.458451779792085
M: 333.68359375

RS: 2145
T: 10.41525695589371
M: 333.68359375

RS: 2145
T: 10.524927784921601
M: 333.68359375

RS: 2145
T: 10.460700009949505
M: 333.68359375

RS: 2145
T: 10.576609882060438
M: 333.68359375

RS: 2145
T: 10.48647208395414
M: 333.68359375

RS: 2145
T: 10.584746666951105
M: 333.68359375

RS: 2145
T: 10.53090191911906
M: 333.68359375

RS: 2145
T: 10.490663456963375
M: 333.68359375

RS: 2145
T: 10.481080000055954
M: 333.68359375

RS: 2145
T: 10.464277521939948
M: 333.68359375

RS: 2145
T: 10.512664024950936
M: 333.68359375

RS: 2145
T: 10.512828927952796
M: 333.68359375

RS: 2145
T: 10.597081640036777
M: 333.68359375

RS: 2145
T: 10.594427154865116
M: 333.68359375

RS: 2145
T: 10.588291420834139
M: 333.68359375

RS: 2145
T: 10.433474951889366
M: 333.68359375

RS: 2145
T: 10.41109556495212
M: 333.68359375

RS: 2145
T: 10.462140070972964
M: 333.68359375

RS: 2145
T: 10.348350723972544
M: 333.68359375

RS: 2145
T: 10.448171039111912
M: 333.68359375

RS: 2145
T: 10.402944965986535
M: 333.68359375

RS: 2145
T: 10.49980015703477
M: 333.68359375

RS: 2145
T: 10.870127722853795
M: 333.68359375

RS: 2145
T: 10.383515248075128
M: 333.68359375

RS: 2145
T: 10.539957324042916
M: 333.68359375

RS: 2145
T: 10.470391353825107
M: 333.68359375

RS: 2145
T: 10.472938800929114
M: 333.68359375

RS: 2145
T: 10.830105097964406
M: 333.68359375

RS: 2145
T: 10.53642302704975
M: 333.68359375

RS: 2145
T: 10.503600155934691
M: 333.68359375

RS: 2145
T: 10.094079946866259
M: 333.68359375

RS: 2145
T: 10.503015971975401
M: 333.68359375

RS: 2145
T: 10.388090518070385
M: 333.68359375

RS: 2145
T: 10.390256450977176
M: 333.68359375

RS: 2145
T: 10.449835202191025
M: 333.68359375

RS: 2145
T: 10.341362640960142
M: 333.68359375

RS: 2145
T: 10.356940916040912
M: 333.68359375

RS: 2145
T: 10.35825984692201
M: 333.68359375

RS: 2145
T: 10.444344110088423
M: 333.68359375

RS: 2145
T: 10.434116368880495
M: 333.68359375

RS: 2145
T: 10.482780464924872
M: 333.68359375

RS: 2145
T: 10.635494838934392
M: 333.68359375

RS: 2145
T: 10.705772392917424
M: 333.68359375

RS: 2145
T: 10.641356175998226
M: 333.68359375

RS: 2145
T: 10.374897511908785
M: 333.68359375

RS: 2145
T: 10.375333404866979
M: 333.68359375

RS: 2145
T: 10.4606057330966
M: 333.68359375

RS: 2145
T: 10.562095511937514
M: 333.68359375

RS: 2145
T: 11.66464275913313
M: 333.68359375

RS: 2145
T: 12.05265156016685
M: 333.68359375

RS: 2145
T: 11.663721178891137
M: 333.68359375

RS: 2145
T: 11.552552433917299
M: 333.68359375

RS: 2145
T: 12.187476434977725
M: 333.68359375

RS: 2145
T: 11.562923337798566
M: 333.68359375

RS: 2145
T: 11.751279909862205
M: 333.68359375

RS: 2145
T: 11.63980198604986
M: 333.68359375

RS: 2145
T: 11.603173145093024
M: 333.68359375

RS: 2145
T: 11.620402356842533
M: 333.68359375

RS: 2145
T: 11.523855104111135
M: 333.68359375

RS: 2145
T: 11.605776214040816
M: 333.68359375

RS: 2145
T: 11.555463040946051
M: 333.68359375

RS: 2145
T: 11.59356699208729
M: 333.68359375

RS: 2145
T: 11.609362027142197
M: 333.68359375

RS: 2145
T: 11.464118148200214
M: 333.68359375

RS: 2145
T: 11.628292039968073
M: 333.68359375

RS: 2145
T: 11.558779526036233
M: 333.68359375

RS: 2145
T: 11.599981846055016
M: 333.68359375

RS: 2145
T: 11.562371199950576
M: 333.68359375

RS: 2145
T: 11.592585617909208
M: 333.6875

RS: 2145
T: 11.52285172091797
M: 333.6875

RS: 2145
T: 11.458200102904812
M: 333.6875

RS: 2145
T: 11.586636996129528
M: 333.6875

RS: 2145
T: 12.017665724968538
M: 333.6875

RS: 2145
T: 11.771088358014822
M: 333.6875

RS: 2145
T: 11.612627750029787
M: 333.6875

RS: 2145
T: 12.116079608909786
M: 333.6875

RS: 2145
T: 11.71885647601448
M: 333.6875

RS: 2145
T: 11.638914847048
M: 333.6875

RS: 2145
T: 11.542589469114318
M: 333.6875

RS: 2145
T: 11.613496539881453
M: 333.6875

RS: 2145
T: 11.68689878913574
M: 333.6875

RS: 2145
T: 11.716245044954121
M: 333.6875

RS: 2145
T: 11.720162589801475
M: 333.6875

RS: 2145
T: 11.61732646706514
M: 333.6875

RS: 2145
T: 11.95963308494538
M: 333.6875

RS: 2145
T: 11.86122541804798
M: 333.6875

RS: 2145
T: 11.624012361979112
M: 333.6875

RS: 2145
T: 11.588380086002871
M: 333.6875

RS: 2145
T: 11.644943311112002
M: 333.6875

RS: 2145
T: 11.664197300095111
M: 333.6875

RS: 2145
T: 11.596107249846682
M: 333.6875

RS: 2145
T: 11.605565768899396
M: 333.6875

RS: 2145
T: 11.561394555028528
M: 333.6875

RS: 2145
T: 11.62708823592402
M: 333.6875

RS: 2145
T: 11.563384164124727
M: 333.6875

RS: 2145
T: 11.611264672828838
M: 333.6875

RS: 2145
T: 11.573108688928187
M: 333.6875

RS: 2145
T: 11.644114051945508
M: 333.6875

RS: 2145
T: 11.721640366129577
M: 333.6875

RS: 2145
T: 11.68920938600786
M: 333.6875

RS: 2145
T: 11.649170960998163
M: 333.6875

RS: 2145
T: 11.683105426840484
M: 333.6875

RS: 2145
T: 11.656889386009425
M: 333.6875

RS: 2145
T: 11.676201833877712
M: 333.6875

RS: 2145
T: 11.623045213986188
M: 333.6875

RS: 2145
T: 11.627611408010125
M: 333.6875

RS: 2145
T: 11.615345261991024
M: 333.6875

RS: 2145
T: 11.643316349945962
M: 333.6875

RS: 2145
T: 11.62228445080109
M: 333.6875

RS: 2145
T: 11.736778049962595
M: 333.6875

RS: 2145
T: 11.634153936989605
M: 333.6875

RS: 2145
T: 11.596605103928596
M: 333.6875

RS: 2145
T: 11.605972785968333
M: 333.6875

RS: 2145
T: 11.635686885099858
M: 333.6875

RS: 2145
T: 12.222767175873742
M: 333.6875

RS: 2145
T: 11.68197757517919
M: 333.6875

RS: 2145
T: 11.67841496807523
M: 333.6875

RS: 2145
T: 11.667421555845067
M: 333.6875

RS: 2145
T: 11.663769249105826
M: 333.6875

RS: 2145
T: 11.607130791060627
M: 333.6875

RS: 2145
T: 11.638409169157967
M: 333.6875

RS: 2145
T: 11.656828264007345
M: 333.6875

RS: 2145
T: 11.633302890928462
M: 333.6875

RS: 2145
T: 11.606151740066707
M: 333.6875

RS: 2145
T: 11.613957476103678
M: 333.6875

RS: 2145
T: 11.552037090994418
M: 333.6875

RS: 2145
T: 11.605788173153996
M: 333.6875

RS: 2145
T: 11.524572201771662
M: 333.6875

RS: 2145
T: 11.610808118013665
M: 333.6875

RS: 2145
T: 11.463091378798708
M: 333.6875

RS: 2145
T: 11.599749138811603
M: 333.6875

RS: 2145
T: 11.628332042135298
M: 333.6875

RS: 2145
T: 11.6002826502081
M: 333.6875

RS: 2145
T: 11.590664841933176
M: 333.6875

RS: 2145
T: 12.023620781954378
M: 333.6875

RS: 2145
T: 11.727325161918998
M: 333.6875

RS: 2145
T: 11.923400857951492
M: 333.6875

RS: 2145
T: 11.830563585972413
M: 333.6875

RS: 2145
T: 12.096559595083818
M: 333.6875

RS: 2145
T: 11.967115818988532
M: 333.6875

RS: 2145
T: 11.659318881109357
M: 333.6875

RS: 2145
T: 11.57117073587142
M: 333.6875

RS: 2145
T: 11.572065791115165
M: 333.6875

RS: 2145
T: 11.562304012011737
M: 333.6875

RS: 2145
T: 11.603689613984898
M: 333.6875

RS: 2145
T: 11.543672743951902
M: 333.6875

RS: 2145
T: 11.587946051964536
M: 333.6875

RS: 2145
T: 11.630921124015003
M: 333.6875

RS: 2145
T: 11.622809578897431
M: 333.6875

RS: 2145
T: 11.592252500122413
M: 333.6875

RS: 2145
T: 11.652088177856058
M: 333.6875

RS: 2145
T: 11.595933587988839
M: 333.6875

RS: 2145
T: 11.610368894878775
M: 333.6875

RS: 2145
T: 11.666331909131259
M: 333.6875

RS: 2145
T: 11.593489866005257
M: 333.6875

RS: 2145
T: 11.62353740609251
