2024-04-24 01:10:31.547514
T: 4.22457109997049
M: 6692.85546875

RS: 3271
T: 8.191874529933557
M: 6696.984375

RS: 2661
T: 6.695895738899708
M: 6691.72265625

RS: 1660
T: 4.422406328842044
M: 6687.77734375

RS: 2120
T: 5.918866442050785
M: 6697.05859375

RS: 1199
T: 3.55930049601011
M: 6697.28125

RS: 2042
T: 6.044957338133827
M: 6688.7578125

RS: 2662
T: 7.869084679987282
M: 6696.79296875

RS: 1698
T: 4.855003301054239
M: 6696.046875

RS: 1458
T: 4.174237075028941
M: 6697.44140625

RS: 2079
T: 5.746236435137689
M: 6689.0625

RS: 995
T: 3.0430642659775913
M: 6688.75

RS: 2333
T: 6.732067581033334
M: 6698.3984375

RS: 1562
T: 4.758381006773561
M: 6697.55859375

RS: 1557
T: 4.499422332039103
M: 6687.86328125

RS: 3102
T: 8.39613762195222
M: 6701.140625

RS: 2165
T: 6.510021290043369
M: 6700.96484375

RS: 1813
T: 5.090540149016306
M: 6695.1328125

RS: 1036
T: 3.15968717681244
M: 6691.6171875

RS: 1609
T: 4.589548041811213
M: 6696.53125

RS: 2066
T: 6.052555897040293
M: 6700.85546875

RS: 1557
T: 4.189426747150719
M: 6692.046875

RS: 1746
T: 5.1339114820584655
M: 6691.67578125

RS: 1834
T: 5.255015838192776
M: 6699.21484375

RS: 1650
T: 4.866438158787787
M: 6700.734375

RS: 1268
T: 3.8046827279031277
M: 6691.92578125

RS: 1737
T: 4.655082200886682
M: 6691.66015625

RS: 923
T: 2.726766094798222
M: 6692.1640625

RS: 1456
T: 4.0563671281561255
M: 6700.50390625

RS: 2313
T: 6.345841214060783
M: 6689.7890625

RS: 1616
T: 4.238885337021202
M: 6689.7734375

RS: 3037
T: 7.727962780976668
M: 6697.45703125

RS: 727
T: 2.7600541939027607
M: 6694.7109375

RS: 1081
T: 3.327232985990122
M: 6689.40625

RS: 2230
T: 6.95354968495667
M: 6698.80859375

RS: 2705
T: 7.9704740340821445
M: 6698.9765625

RS: 1803
T: 5.419034005142748
M: 6693.07421875

RS: 2193
T: 6.662298913812265
M: 6692.29296875

RS: 1842
T: 4.986322287004441
M: 6694.6640625

RS: 1938
T: 5.9604748010169715
M: 6698.6875

RS: 1270
T: 4.028400201816112
M: 6692.6875

RS: 1251
T: 3.585143735865131
M: 6689.60546875

RS: 1437
T: 4.464288181858137
M: 6689.3828125

RS: 1809
T: 5.113178863888606
M: 6698.359375

RS: 1149
T: 3.488603251054883
M: 6690.11328125

RS: 1268
T: 3.642706640996039
M: 6690.140625

RS: 878
T: 2.6141382451169193
M: 6689.4140625

RS: 1235
T: 4.047268369002268
M: 6698.484375

RS: 1861
T: 5.436197130009532
M: 6691.02734375

RS: 2201
T: 6.0864058618899435
M: 6692.20703125

RS: 835
T: 2.7268792539834976
M: 6690.234375

RS: 1304
T: 3.9939045449718833
M: 6699.23046875

RS: 1652
T: 4.921643953071907
M: 6690.6953125

RS: 1558
T: 4.485707293031737
M: 6691.04296875

RS: 2468
T: 6.930648201145232
M: 6699.97265625

RS: 1694
T: 5.238440742949024
M: 6699.50390625

RS: 1847
T: 5.260710512055084
M: 6691.55078125

RS: 1895
T: 5.021852223901078
M: 6691.296875

RS: 1953
T: 5.775023424997926
M: 6698.9453125

RS: 1998
T: 5.763927133986726
M: 6699.31640625

RS: 3259
T: 8.81636188714765
M: 6692.3984375

RS: 1587
T: 4.171559446956962
M: 6693.21875

RS: 3718
T: 10.771221053088084
M: 6703.12109375

RS: 1765
T: 5.308695013867691
M: 6699.44140625

RS: 1970
T: 5.618373617064208
M: 6693.0546875

RS: 1351
T: 3.7543247488792986
M: 6690.56640625

RS: 2427
T: 6.858080907957628
M: 6700.1796875

RS: 1353
T: 3.8296487268526107
M: 6699.8203125

RS: 1638
T: 4.038314677076414
M: 6691.00390625

RS: 1660
T: 3.657390414038673
M: 6690.83203125

RS: 3181
T: 9.282192745944485
M: 6699.12109375

RS: 2867
T: 8.957216484937817
M: 6701.84765625

RS: 2609
T: 6.960540245985612
M: 6690.328125

RS: 1496
T: 4.1631738159339875
M: 6690.77734375

RS: 821
T: 2.5561824559699744
M: 6690.9765625

RS: 1637
T: 4.716159559087828
M: 6699.68359375

RS: 1411
T: 4.167254750849679
M: 6691.33203125

RS: 2062
T: 5.995740840910003
M: 6700.05078125

RS: 1720
T: 4.876756531186402
M: 6698.79296875

RS: 1483
T: 5.158344794996083
M: 6700.203125

RS: 2265
T: 6.416302156867459
M: 6692.03125

RS: 2081
T: 6.023261547088623
M: 6699.8046875

RS: 728
T: 2.6419345589820296
M: 6691.17578125

RS: 1141
T: 3.598877432057634
M: 6695.21484375

RS: 1846
T: 5.338145625079051
M: 6692.234375

RS: 1156
T: 3.34545297594741
M: 6691.51953125

RS: 1003
T: 3.3124925000593066
M: 6698.875

RS: 895
T: 2.9544923950452358
M: 6691.6640625

RS: 1746
T: 4.580232556909323
M: 6692.21484375

RS: 3684
T: 9.991257904097438
M: 6704.171875

RS: 3158
T: 8.230138612911105
M: 6703.97265625

RS: 1810
T: 5.023398933932185
M: 6692.46484375

RS: 1359
T: 4.0654292709659785
M: 6692.6171875

RS: 2091
T: 6.1521270792
M: 6701.39453125

RS: 2090
T: 6.091546215116978
M: 6701.39453125

RS: 1759
T: 5.055291722994298
M: 6693.18359375

RS: 1832
T: 5.346985775977373
M: 6692.45703125

RS: 3120
T: 9.028802891029045
M: 6703.6796875

RS: 1751
T: 5.430350627982989
M: 6702.8359375

RS: 2102
T: 6.107766845962033
M: 6692.89453125

RS: 1685
T: 4.896028006216511
M: 6692.98046875

RS: 3088
T: 8.957256936002523
M: 6703.21484375

RS: 1782
T: 5.26419670204632
M: 6701.6171875

RS: 1511
T: 4.404797279974446
M: 6692.34375

RS: 2440
T: 6.429562568897381
M: 6701.49609375

RS: 1459
T: 4.249261328019202
M: 6701.5078125

RS: 1141
T: 3.842672500992194
M: 6701.30859375

RS: 4043
T: 10.736946592805907
M: 6705.05859375

RS: 1340
T: 3.496721313102171
M: 6692.890625

RS: 1897
T: 5.064210086828098
M: 6702.23046875

RS: 1483
T: 3.8174270731396973
M: 6693.8671875

RS: 1573
T: 4.356703468831256
M: 6693.6640625

RS: 861
T: 2.4660010798834264
M: 6693.17578125

RS: 1465
T: 4.574823000002652
M: 6702.16015625

RS: 1811
T: 5.099665711866692
M: 6693.54296875

RS: 2576
T: 7.334413694916293
M: 6702.42578125

RS: 2234
T: 6.47298218915239
M: 6702.5078125

RS: 1277
T: 4.088199359131977
M: 6702.8671875

RS: 1294
T: 3.8816066898871213
M: 6693.7421875

RS: 1854
T: 5.127090363996103
M: 6694.27734375

RS: 2519
T: 7.098749391036108
M: 6703.8828125

RS: 3648
T: 10.427584510995075
M: 6705.0625

RS: 1687
T: 4.78604418807663
M: 6693.74609375

RS: 3387
T: 9.100432992912829
M: 6705.68359375

RS: 1800
T: 5.319778167875484
M: 6702.82421875

RS: 2780
T: 7.740400564856827
M: 6698.01171875

RS: 1331
T: 3.8333569678943604
M: 6693.859375

RS: 1661
T: 4.9370762410108
M: 6699.69140625

RS: 2041
T: 6.060597199946642
M: 6702.37890625

RS: 732
T: 2.488026753999293
M: 6692.5390625

RS: 1783
T: 5.36883044289425
M: 6694.3125

RS: 252
T: 1.1133160500321537
M: 660.69140625

RS: 1304
T: 4.190509499981999
M: 6702.88671875

RS: 1538
T: 4.262418586062267
M: 6694.1640625

RS: 1226
T: 3.512951123993844
M: 6693.734375

RS: 1543
T: 4.455422822851688
M: 6702.58203125

RS: 3544
T: 10.280441631097347
M: 6705.47265625

RS: 1686
T: 4.5857019040267915
M: 6694.30859375

RS: 2207
T: 5.792092133779079
M: 6703.26171875

RS: 2075
T: 5.888312484137714
M: 6703.61328125

RS: 557
T: 2.0876255901530385
M: 6699.86328125

RS: 916
T: 2.8749068279284984
M: 6696.4765625

RS: 1423
T: 3.8489897379186004
M: 6694.46484375

RS: 1465
T: 4.7804393279366195
M: 6703.26171875

RS: 1027
T: 3.6068718028254807
M: 6697.95703125

RS: 1955
T: 5.309145210077986
M: 6694.91796875

RS: 1980
T: 5.670935944188386
M: 6703.6953125

RS: 2941
T: 7.799892823910341
M: 6706.1953125

RS: 685
T: 2.3979110510554165
M: 6694.359375

RS: 1678
T: 4.674406154081225
M: 6694.98046875

RS: 1779
T: 4.905149543192238
M: 6701.41015625

RS: 1989
T: 5.8087621899321675
M: 6703.68359375

RS: 1807
T: 5.00350663298741
M: 6694.51953125

RS: 3504
T: 9.37348084594123
M: 6706.37890625

RS: 1897
T: 5.635579026071355
M: 6703.73046875

RS: 1894
T: 5.7961280478630215
M: 6703.421875

RS: 1109
T: 3.3550214970018715
M: 6694.359375

RS: 2940
T: 8.095753995934501
M: 6704.12890625

RS: 2000
T: 5.9722048479598016
M: 6703.77734375

RS: 1271
T: 3.9670342449098825
M: 6703.171875

RS: 1494
T: 4.051069029839709
M: 6696.3671875

RS: 1088
T: 3.0041519219521433
M: 6694.19140625

RS: 1782
T: 5.227166855940595
M: 6703.359375

RS: 1183
T: 3.063028485979885
M: 6697.6953125

RS: 1954
T: 4.194146722089499
M: 6694.41015625

RS: 1032
T: 2.7846934490371495
M: 6694.5078125

RS: 220
T: 1.0201220270246267
M: 660.39453125

RS: 2127
T: 6.04718670505099
M: 6698.24609375

RS: 2614
T: 7.130510417977348
M: 6704.2734375

RS: 3970
T: 11.371721340110525
M: 6708.890625

RS: 1860
T: 5.466477524023503
M: 6703.6875

RS: 1411
T: 4.4482988498639315
M: 6695.29296875

RS: 2678
T: 7.484393765917048
M: 6704.35546875

RS: 2426
T: 7.121264663990587
M: 6704.14453125

RS: 1559
T: 4.784129258943722
M: 6704.71484375

RS: 1655
T: 4.84355489211157
M: 6695.60546875

RS: 1944
T: 5.578967516077682
M: 6704.4375

RS: 1157
T: 3.626496698940173
M: 6703.9140625

RS: 1578
T: 4.436909533105791
M: 6695.07421875

RS: 3464
T: 9.329701979877427
M: 6707.828125

RS: 1168
T: 3.796501577133313
M: 6694.9921875

RS: 3317
T: 9.478926768060774
M: 6707.7265625

RS: 1705
T: 4.933027194114402
M: 6695.39453125

RS: 1784
T: 5.0511749209836125
M: 6695.19140625

RS: 845
T: 2.468248507939279
M: 6695.0

RS: 1748
T: 4.640931368106976
M: 6704.40625

RS: 1745
T: 4.742044280050322
M: 6694.91796875

RS: 1310
T: 3.6665376760065556
M: 6694.94140625

RS: 2807
T: 8.113621004857123
M: 6706.34375

RS: 1634
T: 4.761506480863318
M: 6703.96484375

RS: 2094
T: 6.283341703936458
M: 6695.4765625

RS: 1460
T: 4.242459672037512
M: 6700.1015625

RS: 1096
T: 3.417269361903891
M: 6703.421875

RS: 1724
T: 5.366127518005669
M: 6695.22265625

RS: 1790
T: 4.801147944992408
M: 6695.22265625

RS: 2160
T: 5.810544193955138
M: 6704.34375

RS: 1607
T: 4.901507103815675
M: 6704.0078125

RS: 1686
T: 4.416985631920397
M: 6694.9609375

RS: 1671
T: 3.854530373122543
M: 6698.390625

RS: 1356
T: 4.140329990070313
M: 6702.4765625

RS: 1537
T: 5.118713167030364
M: 6704.08984375

RS: 2043
T: 5.369916812051088
M: 6693.66015625

RS: 2067
T: 5.70446907915175
M: 6697.703125

RS: 2860
T: 7.906527305953205
M: 6704.40625

RS: 1476
T: 4.545120208058506
M: 6704.36328125

RS: 2125
T: 5.799031513044611
M: 6695.59375

RS: 1774
T: 4.704885583836585
M: 6696.265625

RS: 1131
T: 3.586397534934804
M: 6697.8515625

RS: 1699
T: 5.10304201208055
M: 6703.0703125

RS: 1277
T: 3.7775978830177337
M: 6695.29296875

RS: 3633
T: 9.682937948964536
M: 6707.453125

RS: 1502
T: 4.686571682803333
M: 6704.06640625

RS: 1670
T: 4.9670463260263205
M: 6695.4375

RS: 2220
T: 6.4790250370278955
M: 6703.09765625

RS: 628
T: 2.3112830149475485
M: 6695.18359375

RS: 1263
T: 3.748420315096155
M: 6704.15625

RS: 1585
T: 4.456262493040413
M: 6695.55078125

RS: 1641
T: 4.37799283512868
M: 6695.7890625

RS: 2179
T: 6.147337117930874
M: 6704.6171875

RS: 1601
T: 4.956826228881255
M: 6704.35546875

RS: 1146
T: 3.4002708608750254
M: 6695.5703125

RS: 717
T: 2.0692178858444095
M: 6695.453125

RS: 962
T: 3.0728243589401245
M: 6702.48828125

RS: 2954
T: 8.408881362061948
M: 6702.5078125

RS: 1411
T: 3.947865977883339
M: 6695.97265625

RS: 981
T: 2.9684574981220067
M: 6698.7109375

RS: 847
T: 2.80189443891868
M: 6704.44921875

RS: 2060
T: 5.240744632203132
M: 6699.875

RS: 2436
T: 6.1824746378697455
M: 6699.52734375

RS: 1285
T: 4.07704561483115
M: 6696.1484375

RS: 1564
T: 4.880562348058447
M: 6704.77734375

RS: 1742
T: 5.1026515800040215
M: 6696.25390625

RS: 2002
T: 5.529921296052635
M: 6695.546875

RS: 950
T: 2.9736650630366057
M: 6695.6484375

RS: 2435
T: 7.239855583989993
M: 6704.59375

RS: 1139
T: 3.4764235890470445
M: 6696.15234375

RS: 1363
T: 3.6543535829987377
M: 6694.55859375

RS: 1826
T: 5.420661001000553
M: 6704.18359375

RS: 1188
T: 3.8226644890382886
M: 6704.421875

RS: 1933
T: 5.629418610129505
M: 6696.53125

RS: 1818
T: 5.250845212023705
M: 6696.01953125

RS: 2626
T: 7.8906583590433
M: 6705.17578125

RS: 2439
T: 7.956069132080302
M: 6704.9140625

RS: 2470
T: 7.060841101920232
M: 6701.58203125

RS: 1370
T: 3.4366646790876985
M: 6696.0390625

RS: 780
T: 2.3306630111765116
M: 6695.5078125

RS: 1299
T: 3.897740104002878
M: 6699.25

RS: 1843
T: 4.8517696999479085
M: 6696.046875

RS: 1686
T: 5.009159002220258
M: 6702.7265625

RS: 2913
T: 8.180530003970489
M: 6707.375

RS: 583
T: 2.133321351837367
M: 6695.7734375

RS: 3033
T: 7.864538071909919
M: 6705.2109375

RS: 1171
T: 3.729378429008648
M: 6695.78515625

RS: 1325
T: 3.9397194390185177
M: 6704.75390625

RS: 1539
T: 4.40397943998687
M: 6694.83203125

RS: 2615
T: 6.707009738078341
M: 6705.26953125

RS: 2130
T: 5.884607817046344
M: 6705.3046875

RS: 1785
T: 5.428835381986573
M: 6704.7109375

RS: 2070
T: 5.74168070894666
M: 6696.27734375

RS: 3145
T: 9.08259341516532
M: 6707.421875

RS: 1440
T: 4.122304445831105
M: 6703.9296875

RS: 1835
T: 5.338716692989692
M: 6706.03515625

RS: 1296
T: 3.6609730368945748
M: 6703.30078125

RS: 1969
T: 5.691132503794506
M: 6712.4765625

RS: 1517
T: 4.714294197037816
M: 6711.86328125

RS: 1001
T: 3.1315888869576156
M: 6703.14453125

RS: 1844
T: 5.387300789123401
M: 6703.2421875

RS: 1289
T: 3.871183875016868
M: 6703.37890625

RS: 1216
T: 3.7063862851355225
M: 6712.140625

RS: 793
T: 2.6524869517888874
M: 6702.88671875

RS: 1115
T: 3.210864190943539
M: 6703.03125

RS: 2464
T: 7.023095957003534
M: 6712.65234375

RS: 2527
T: 7.394179604016244
M: 6712.6875

RS: 2604
T: 6.92984333797358
M: 6704.09765625

RS: 1811
T: 4.6112344700377434
M: 6703.5703125

RS: 1839
T: 5.310752250021324
M: 6710.21875

RS: 3348
T: 10.312639120034873
M: 6714.703125

RS: 2474
T: 6.8086444600485265
M: 6703.59375

RS: 1676
T: 4.288222914095968
M: 6703.26171875

RS: 3117
T: 8.021818184060976
M: 6714.7578125

RS: 1851
T: 4.997081241104752
M: 6711.53125

RS: 443
T: 1.5586481001228094
M: 6702.7109375

RS: 1566
T: 4.013589458074421
M: 6705.89453125

RS: 2079
T: 5.546539938077331
M: 6711.8515625

RS: 1667
T: 4.8380111628212035
M: 6712.0390625

RS: 1183
T: 3.3115032338537276
M: 6703.19921875

RS: 1267
T: 3.4044512370601296
M: 6703.33203125

RS: 2536
T: 6.702391257043928
M: 6712.203125

RS: 1010
T: 3.3309913950506598
M: 6711.84375

RS: 1109
T: 3.3557922958862036
M: 6702.8984375

RS: 1773
T: 4.509982155868784
M: 6703.53515625

RS: 1519
T: 4.23153229104355
M: 6710.16015625

RS: 1568
T: 4.887438620906323
M: 6711.85546875

RS: 1074
T: 3.0407722811214626
M: 6702.734375

RS: 1220
T: 3.3276101918891072
M: 6702.9921875

RS: 2755
T: 7.293184961890802
M: 6712.4296875

RS: 1525
T: 4.512686797883362
M: 6712.02734375

RS: 2738
T: 7.251222355058417
M: 6703.55078125

RS: 699
T: 2.28268904495053
M: 6702.59375

RS: 2109
T: 5.8532483039889485
M: 6712.14453125

RS: 1846
T: 5.953767100116238
M: 6711.9375

RS: 2543
T: 6.894413441885263
M: 6704.62109375

RS: 1740
T: 5.0243053450249135
M: 6703.62890625

RS: 1043
T: 3.1709084489848465
M: 6703.66015625

RS: 1126
T: 3.7592151588760316
M: 6712.57421875

RS: 3026
T: 7.748133198125288
M: 6704.0859375

RS: 1322
T: 3.72937801387161
M: 6703.5625

RS: 1836
T: 5.340143935987726
M: 6711.22265625

RS: 1799
T: 5.379828765057027
M: 6712.06640625

RS: 2255
T: 6.512792266905308
M: 6703.95703125

RS: 1398
T: 3.9778002109378576
M: 6703.56640625

RS: 2031
T: 5.986690238118172
M: 6713.19140625

RS: 2177
T: 6.03382249805145
M: 6712.39453125

RS: 1513
T: 4.451610368909314
M: 6703.265625

RS: 1835
T: 4.802901110146195
M: 6708.42578125

RS: 3564
T: 9.335891830036417
M: 6715.71484375

RS: 3136
T: 8.654734378913417
M: 6708.99609375

RS: 1562
T: 4.365380271105096
M: 6703.71875

RS: 1668
T: 4.790307238930836
M: 6708.3671875

RS: 1304
T: 4.05420886608772
M: 6712.75

RS: 1017
T: 3.142133097862825
M: 6702.42578125

RS: 1618
T: 4.327098710928112
M: 6703.40234375

RS: 3840
T: 9.83991328207776
M: 6715.77734375

RS: 1783
T: 5.289284853031859
M: 6712.5859375

RS: 2119
T: 5.992981981020421
M: 6702.6015625

RS: 1746
T: 4.809917049948126
M: 6703.69140625

RS: 2050
T: 5.529461234109476
M: 6712.7890625

RS: 899
T: 3.1953309709206223
M: 6712.44140625

RS: 1760
T: 4.609504051972181
M: 6703.0703125

RS: 1329
T: 4.0289406180381775
M: 6702.3828125

RS: 2530
T: 7.129263072973117
M: 6712.671875

RS: 1189
T: 3.72803290002048
M: 6712.66796875

RS: 2516
T: 7.397739738924429
M: 6703.765625

RS: 898
T: 2.5939446359407157
M: 6703.59765625

RS: 1245
T: 3.8370637190528214
M: 6703.24609375

RS: 1287
T: 4.2414128659293056
M: 6712.15234375

RS: 1268
T: 3.820929704932496
M: 6703.76953125

RS: 2821
T: 7.518833637936041
M: 6712.8125

RS: 1649
T: 4.872566672042012
M: 6711.1640625

RS: 2243
T: 6.391555532813072
M: 6713.69140625

RS: 1176
T: 3.508938000071794
M: 6703.87109375

RS: 1552
T: 4.274837377015501
M: 6705.828125

RS: 1565
T: 4.15459606400691
M: 6711.71484375

RS: 1010
T: 3.44185488903895
M: 6712.60546875

RS: 2157
T: 6.151168070966378
M: 6704.04296875

RS: 1087
T: 2.969437959138304
M: 6703.51953125

RS: 2193
T: 5.391035740962252
M: 6712.828125

RS: 1293
T: 3.622982086148113
M: 6714.046875

RS: 2575
T: 7.373958894051611
M: 6704.63671875

RS: 1739
T: 4.507713882951066
M: 6703.38671875

RS: 1807
T: 5.024313061963767
M: 6711.4375

RS: 1015
T: 3.191154038067907
M: 6712.078125

RS: 1327
T: 3.4881120088975877
M: 6703.63671875

RS: 886
T: 2.653224180918187
M: 6703.109375

RS: 1678
T: 4.841486325021833
M: 6712.51171875

RS: 1356
T: 4.095158318988979
M: 6712.1796875

RS: 1284
T: 3.6337029861751944
M: 6704.00390625

RS: 1501
T: 4.313912842888385
M: 6703.41015625

RS: 1425
T: 4.010557966073975
M: 6710.765625

RS: 1405
T: 4.106824843911454
M: 6711.73828125

RS: 1048
T: 3.152546477969736
M: 6703.48828125

RS: 1082
T: 3.2576280371285975
M: 6703.72265625

RS: 1482
T: 4.399837855016813
M: 6711.7890625

RS: 2142
T: 6.128046975936741
M: 6712.734375

RS: 1394
T: 4.080251035979018
M: 6703.8515625

RS: 1905
T: 5.692842642078176
M: 6705.44140625

RS: 3022
T: 8.70633472991176
M: 6714.15625

RS: 921
T: 3.0305581509601325
M: 6712.66015625

RS: 2505
T: 6.925094510894269
M: 6705.16796875

RS: 2200
T: 6.140789708122611
M: 6712.49609375

RS: 2346
T: 6.430819510947913
M: 6713.3203125

RS: 1220
T: 3.662689574994147
M: 6712.953125

RS: 1516
T: 4.248478226130828
M: 6703.52734375

RS: 1545
T: 3.998337946133688
M: 6709.75390625

RS: 1879
T: 5.523044461850077
M: 6712.453125

RS: 2624
T: 7.486845989944413
M: 6704.20703125

RS: 1796
T: 4.931097250897437
M: 6703.30859375

RS: 1069
T: 3.1587257978972048
M: 6703.5625

RS: 1870
T: 5.36954835196957
M: 6712.33203125

RS: 1680
T: 4.619934438960627
M: 6704.19921875

RS: 3065
T: 8.341610325034708
M: 6715.94140625

RS: 1109
T: 3.2702736579813063
M: 6703.703125

RS: 2297
T: 6.7662385939620435
M: 6712.54296875

RS: 1830
T: 5.334093555109575
M: 6703.5

RS: 3085
T: 8.21620369097218
M: 6715.25

RS: 1218
T: 3.5754046789370477
M: 6708.88671875

RS: 1019
T: 3.1564182369038463
M: 6705.59375

RS: 991
T: 3.2543090858962387
M: 6703.41796875

RS: 1785
T: 5.238309277920052
M: 6707.86328125

RS: 1089
T: 3.296291529899463
M: 6711.89453125

RS: 2724
T: 7.760846501216292
M: 6707.46484375

RS: 1211
T: 3.563325952971354
M: 6703.09765625

RS: 2813
T: 8.028603842947632
M: 6715.0390625

RS: 1438
T: 5.215018469840288
M: 6712.4453125

RS: 1788
T: 4.819925614865497
M: 6703.609375

RS: 1610
T: 4.378579176031053
M: 6703.609375

RS: 1859
T: 5.20310718100518
M: 6712.33984375

RS: 1687
T: 5.287892599124461
M: 6712.31640625

RS: 1387
T: 3.8965988750569522
M: 6703.41796875

RS: 2774
T: 7.303306688088924
M: 6712.96484375

RS: 1598
T: 4.528663898818195
M: 6712.0859375

RS: 2257
T: 7.359207978937775
M: 6710.8984375

RS: 1179
T: 3.5527184740640223
M: 6703.39453125

RS: 1638
T: 4.745466575026512
M: 6703.71484375

RS: 2077
T: 6.063233656110242
M: 6712.83984375

RS: 2205
T: 6.509774869075045
M: 6712.484375

RS: 855
T: 3.17635537404567
M: 6703.5546875

RS: 1147
T: 3.1189314890652895
M: 6703.65625

RS: 1569
T: 4.472219760064036
M: 6711.671875

RS: 3216
T: 9.502505038166419
M: 6715.171875

RS: 2464
T: 6.887959650019184
M: 6704.16015625

RS: 1351
T: 3.698621008079499
M: 6703.70703125

RS: 3917
T: 10.37694638594985
M: 6716.19140625

RS: 2336
T: 6.091166785918176
M: 6712.59765625

RS: 1112
T: 3.299810796044767
M: 6703.4296875

RS: 1843
T: 5.41909905616194
M: 6703.76171875

RS: 2488
T: 7.4747312620747834
M: 6712.734375

RS: 3235
T: 9.705833826214075
M: 6713.98046875

RS: 1712
T: 4.88912895694375
M: 6703.484375

RS: 1405
T: 3.9853038820438087
M: 6703.796875

RS: 2290
T: 6.506121437996626
M: 6712.69140625

RS: 1214
T: 4.066786772105843
M: 6712.328125

RS: 1524
T: 4.503978881984949
M: 6703.46875

RS: 1535
T: 4.237968840170652
M: 6705.91796875

RS: 1615
T: 4.730677249841392
M: 6712.5546875

RS: 2319
T: 6.916875715134665
M: 6707.30859375

RS: 1658
T: 4.166069007944316
M: 6703.18359375

RS: 180
T: 1.1466032359749079
M: 978.4765625

RS: 2989
T: 8.961494460934773
M: 6713.640625

RS: 1739
T: 4.636720369802788
M: 6703.6171875

RS: 1614
T: 4.63659472996369
M: 6703.56640625

RS: 1032
T: 2.9838224549312145
M: 6703.51953125

RS: 2056
T: 5.65553685114719
M: 6711.40234375

RS: 1534
T: 4.5460487238597125
M: 6703.66015625

RS: 2254
T: 6.1516365299467
M: 6709.17578125

RS: 1042
T: 3.293895682087168
M: 6703.50390625

RS: 2211
T: 6.431681933114305
M: 6712.71875

RS: 1157
T: 3.799856259021908
M: 6703.5

RS: 921
T: 2.595756946131587
M: 6703.234375

RS: 1695
T: 4.927987986942753
M: 6712.39453125

RS: 1454
T: 5.171735554933548
M: 6712.13671875

RS: 3639
T: 9.81515027792193
M: 6715.40625

