2024-04-24 01:10:33.027211
RS: 1685
RS: 1685
T: 156.91220963490196
M: 346.75

RS: 3088
RS: 3088
T: 288.4510798661504
M: 346.75

RS: 1782
RS: 1782
T: 161.46711719105951
M: 346.75

RS: 1511
RS: 1511
T: 142.1903554480523
M: 346.75

RS: 2440
RS: 2440
T: 227.87635961198248
M: 347.9375

RS: 1459
RS: 1459
T: 132.80034397589043
M: 347.9375

RS: 1141
RS: 1141
T: 108.22562815900892
M: 347.9375

RS: 4043
RS: 4043
T: 375.88137309695594
M: 347.9375

RS: 1340
RS: 1340
T: 120.58811470796354
M: 347.9375

RS: 1897
RS: 1897
T: 174.72183398413472
M: 347.9375

RS: 1483
RS: 1483
T: 139.1933187081013
M: 347.9375

RS: 1573
RS: 1573
T: 145.36981766391546
M: 356.25390625

RS: 861
RS: 861
T: 81.48853129590861
M: 341.4765625

RS: 1465
RS: 1465
T: 136.51376397511922
M: 349.68359375

RS: 1811
RS: 1811
T: 165.52933993702754
M: 349.68359375

RS: 2576
RS: 2576
T: 240.87556543690152
M: 343.5390625

RS: 2234
RS: 2234
T: 209.66441054898314
M: 343.5390625

RS: 1277
RS: 1277
T: 116.84771018382162
M: 343.6484375

RS: 1294
RS: 1294
T: 118.53277381602675
M: 348.04296875

RS: 1854
RS: 1854
T: 175.11038777884096
M: 348.04296875

RS: 2519
RS: 2519
T: 230.81594398384914
M: 348.046875

RS: 3648
RS: 3648
T: 335.7721666160505
M: 348.046875

RS: 1687
RS: 1687
T: 158.02531164884567
M: 348.046875

RS: 3387
RS: 3387
T: 311.6934497128241
M: 348.046875

RS: 1800
RS: 1800
T: 168.0415004650131
M: 348.046875

RS: 2780
RS: 2780
T: 254.60993757192045
M: 348.046875

RS: 1331
RS: 1331
T: 124.17101520602591
M: 348.046875

RS: 1661
RS: 1661
T: 157.41510552819818
M: 348.05078125

RS: 2041
RS: 2041
T: 186.37962601799518
M: 348.05078125

RS: 732
RS: 732
T: 69.21310336515307
M: 348.05078125

RS: 1783
RS: 1783
T: 165.28277785913087
M: 348.05078125

RS: 252
RS: 252
T: 23.745465154061094
M: 348.05078125

RS: 1304
RS: 1304
T: 123.97121604601853
M: 348.05078125

RS: 1538
RS: 1538
T: 139.66983482101932
M: 348.05078125

RS: 1226
RS: 1226
T: 115.14824986201711
M: 348.05078125

RS: 1543
RS: 1543
T: 144.8457340609748
M: 348.05078125

RS: 3544
RS: 3544
T: 325.43984028999694
M: 348.05078125

RS: 1686
RS: 1686
T: 157.66720512299798
M: 348.05078125

RS: 2207
RS: 2207
T: 206.61344279395416
M: 348.05078125

RS: 2075
RS: 2075
T: 188.90714233391918
M: 348.05078125

RS: 557
RS: 557
T: 51.86202783579938
M: 348.05078125

RS: 916
RS: 916
T: 88.00511511112563
M: 348.05078125

RS: 1423
RS: 1423
T: 134.6164931578096
M: 348.05078125

RS: 1465
RS: 1465
T: 136.99870706000365
M: 348.05078125

RS: 1027
RS: 1027
T: 96.64780999883078
M: 348.05078125

RS: 1955
RS: 1955
T: 178.5768101469148
M: 348.05078125

RS: 1980
RS: 1980
T: 179.67752658692189
M: 356.3828125

RS: 2941
RS: 2941
T: 253.38854605914094
M: 356.3828125

RS: 685
RS: 685
T: 61.032649660948664
M: 356.3828125

RS: 1678
RS: 1678
T: 146.292147281114
M: 356.3828125

RS: 1779
RS: 1779
T: 149.51947204698808
M: 356.3828125

RS: 1989
RS: 1989
T: 170.84834136604331
M: 356.3828125

RS: 1807
RS: 1807
T: 156.59288967307657
M: 356.3828125

RS: 3504
RS: 3504
T: 297.38080025697127
M: 356.3828125

RS: 1897
RS: 1897
T: 164.40416183392517
M: 356.3828125

RS: 1894
RS: 1894
T: 160.87880164803937
M: 356.3828125

RS: 1109
RS: 1109
T: 96.32788699097
M: 356.38671875

RS: 2940
RS: 2940
T: 252.88023661193438
M: 356.38671875

RS: 2000
RS: 2000
T: 172.02125202305615
M: 356.38671875

RS: 1271
RS: 1271
T: 109.2673050549347
M: 356.38671875

RS: 1494
RS: 1494
T: 129.955310940044
M: 356.38671875

RS: 1088
RS: 1088
T: 91.98223914182745
M: 356.38671875

RS: 1782
RS: 1782
T: 154.41693132696673
M: 356.38671875

RS: 1183
RS: 1183
T: 103.50013490905985
M: 356.38671875

RS: 1954
RS: 1954
T: 172.08945485088043
M: 356.38671875

RS: 1032
RS: 1032
T: 87.02004779106937
M: 356.38671875

RS: 220
RS: 220
T: 18.638117983937263
M: 356.38671875

RS: 2127
RS: 2127
T: 195.1771041851025
M: 356.38671875

RS: 2614
RS: 2614
T: 236.7949276769068
M: 356.38671875

RS: 3970
RS: 3970
T: 363.8521665201988
M: 356.38671875

RS: 1860
RS: 1860
T: 175.6306866039522
M: 356.38671875

RS: 1411
RS: 1411
T: 127.26328888791613
M: 356.38671875

RS: 2678
RS: 2678
T: 238.1157402540557
M: 356.38671875

RS: 2426
RS: 2426
T: 217.88838189304806
M: 356.38671875

RS: 1559
RS: 1559
T: 135.60229156701826
M: 356.38671875

RS: 1655
RS: 1655
T: 149.8962033339776
M: 356.38671875

RS: 1944
RS: 1944
T: 175.36124563706107
M: 356.38671875

RS: 1157
RS: 1157
T: 105.22832758701406
M: 356.38671875

RS: 1578
RS: 1578
T: 141.39267547708005
M: 356.38671875

RS: 3464
RS: 3464
T: 311.8137122420594
M: 356.38671875

RS: 1168
RS: 1168
T: 104.68783719395287
M: 356.39453125

RS: 3317
RS: 3317
T: 308.0238338999916
M: 356.39453125

RS: 1705
RS: 1705
T: 160.76961530093104
M: 356.39453125

RS: 1784
RS: 1784
T: 167.9284810849931
M: 356.39453125

RS: 845
RS: 845
T: 75.61230497295037
M: 356.39453125

RS: 1748
RS: 1748
T: 162.92198694101535
M: 356.39453125

RS: 1745
RS: 1745
T: 159.77426425297745
M: 356.39453125

RS: 1310
RS: 1310
T: 123.13313748803921
M: 356.39453125

RS: 2807
RS: 2807
T: 259.5768890189938
M: 356.39453125

RS: 1634
RS: 1634
T: 149.5872688270174
M: 356.39453125

RS: 2094
RS: 2094
T: 189.4318445730023
M: 356.39453125

RS: 1460
RS: 1460
T: 131.55218409118243
M: 356.39453125

RS: 1096
RS: 1096
T: 98.05148716503754
M: 356.39453125

RS: 1724
RS: 1724
T: 157.9282150210347
M: 356.39453125

RS: 1790
RS: 1790
T: 158.69464176497422
M: 356.39453125

RS: 2160
RS: 2160
T: 194.30175666091964
M: 356.39453125

RS: 1607
RS: 1607
T: 135.25798390293494
M: 356.39453125

RS: 1686
RS: 1686
T: 146.5892789408099
M: 356.4140625

RS: 1671
RS: 1671
T: 142.11001982400194
M: 356.4140625

RS: 1356
RS: 1356
T: 118.3312059410382
M: 356.4140625

RS: 1537
RS: 1537
T: 133.37807716801763
M: 356.4140625

