2024-04-29 14:45:53.506721
T: 13.374944712035358

RS: 1730
T: 9.080442112172022

RS: 3988
T: 19.466201597824693

RS: 1251
T: 6.970373274991289

RS: 1808
T: 9.241043373011053

RS: 908
T: 5.728648806922138

RS: 2711
T: 13.511923575075343

RS: 1354
T: 6.885496133938432

RS: 1728
T: 9.240617281990126

RS: 1950
T: 10.042305322829634

RS: 1438
T: 8.057586706941947

RS: 1977
T: 10.207454706076533

RS: 1666
T: 8.474870165809989

RS: 1670
T: 8.924068404128775

RS: 1366
T: 7.009620442986488

RS: 1147
T: 6.4942107340320945

RS: 1375
T: 7.153756752144545

RS: 1601
T: 7.809653106145561

RS: 1174
T: 6.4147189049981534

RS: 1515
T: 8.219360589049757

RS: 1131
T: 6.34267698507756

RS: 4013
T: 19.901290624868125

RS: 2792
T: 13.475285782944411

RS: 2617
T: 13.490959321148694

RS: 1350
T: 7.35200566588901

RS: 1154
T: 6.290684253908694

RS: 1293
T: 7.051702297991142

RS: 966
T: 5.233222582144663

RS: 1185
T: 6.274437573971227

RS: 1681
T: 8.4577907549683

RS: 1403
T: 7.832793314941227

RS: 4270
T: 20.981349957175553

RS: 1640
T: 8.407172442879528

RS: 1490
T: 7.847097567981109

RS: 4539
T: 21.960346041014418

RS: 1144
T: 6.270803013117984

RS: 1640
T: 8.789083919022232

RS: 1037
T: 5.494608574081212

RS: 1549
T: 8.293352982029319

RS: 908
T: 5.011807684786618

RS: 2315
T: 11.91225657099858

RS: 2457
T: 12.445172815117985

RS: 925
T: 4.913572095101699

RS: 1276
T: 6.994415945839137

RS: 2043
T: 10.486660362919793

RS: 1553
T: 9.20402018004097

RS: 1037
T: 5.576596067054197

RS: 2577
T: 12.716258851112798

RS: 1604
T: 8.219003806822002

RS: 1590
T: 7.835456907050684

RS: 1207
T: 7.1766916119959205

RS: 3436
T: 17.29698034701869

RS: 1185
T: 6.258510182145983

RS: 1428
T: 7.416112010832876

RS: 3218
T: 16.018744352972135

RS: 2047
T: 10.632630340987816

RS: 1449
T: 7.5859420178458095

RS: 1139
T: 5.881917336024344

RS: 2377
T: 11.828687037108466

RS: 1834
T: 9.403332335175946

RS: 1868
T: 10.268639064859599

RS: 1211
T: 6.593178373994306

RS: 1745
T: 8.480817805975676

RS: 1915
T: 9.929120908956975

RS: 3500
T: 17.014722666935995

RS: 1927
T: 10.143652532948181

RS: 3167
T: 15.85268413904123

RS: 1542
T: 7.926193262217566

RS: 1605
T: 8.496404665056616

RS: 1027
T: 5.653793214820325

RS: 2971
T: 14.50495877605863

RS: 1418
T: 7.651437229011208

RS: 1430
T: 7.4802366809453815

RS: 1067
T: 6.173600306967273

RS: 1658
T: 8.442588114878163

RS: 4618
T: 22.577536941040307

RS: 1278
T: 7.749276547925547

RS: 1602
T: 8.387043305905536

RS: 745
T: 4.461327840108424

RS: 1387
T: 7.3541690988931805

RS: 2099
T: 11.599714366020635

RS: 3303
T: 16.299670251086354

RS: 1255
T: 6.945792254991829

RS: 1150
T: 6.8739484248217195

RS: 1247
T: 6.375253489939496

RS: 1539
T: 8.447266126982868

RS: 1702
T: 8.623942003818229

RS: 1622
T: 8.345734947826713

RS: 1105
T: 6.764197901822627

RS: 1381
T: 7.214558257022873

RS: 1552
T: 8.12998169194907

RS: 1034
T: 5.540227058110759

RS: 1946
T: 9.691715619061142

RS: 1857
T: 9.47614162391983

RS: 1196
T: 6.441257707076147

RS: 3009
T: 14.846060653915629

RS: 1377
T: 7.442625035066158

RS: 1794
T: 9.280831645941362

RS: 1178
T: 6.670318962074816

RS: 1613
T: 8.545928947860375

RS: 2230
T: 12.561315354891121

RS: 1699
T: 8.989537223009393

RS: 1207
T: 6.178793628001586

RS: 1285
T: 7.603350034914911

RS: 1207
T: 6.2303717830218375

RS: 2797
T: 15.306409873068333

RS: 1107
T: 6.30455606803298

RS: 2131
T: 10.825782033847645

RS: 1608
T: 8.677023099036887

RS: 1338
T: 6.936738749966025

RS: 2278
T: 12.790468617109582

RS: 1610
T: 8.419673616997898

RS: 2414
T: 12.196038839174435

RS: 1320
T: 7.055231987033039

RS: 1904
T: 9.588693888159469

RS: 1231
T: 6.708054988877848

RS: 2159
T: 10.42488149087876

RS: 1483
T: 7.575066915014759

RS: 1309
T: 7.840407657902688

RS: 1789
T: 9.075524854008108

RS: 2175
T: 11.708886748878285

RS: 1469
T: 7.746747439960018

RS: 1064
T: 5.708377843024209

RS: 1022
T: 5.694869895000011

RS: 3632
T: 17.347389835864305

RS: 1723
T: 9.240331027889624

RS: 2890
T: 14.296170682180673

RS: 1531
T: 7.968010678188875

RS: 1924
T: 9.735451480839401

RS: 1794
T: 9.618004702962935

RS: 2002
T: 11.487129166023806

RS: 1636
T: 8.727399154799059

RS: 1372
T: 7.135924141155556

RS: 2325
T: 12.002244768897071

RS: 1391
T: 7.288222326897085

RS: 878
T: 5.051028606947511

RS: 2936
T: 15.781721238978207

RS: 883
T: 4.93066116492264

RS: 3210
T: 16.90479411603883

RS: 2708
T: 14.35050155990757

RS: 1209
T: 6.399702839087695

RS: 1533
T: 8.0145481179934

RS: 1500
T: 7.7607515240088105

RS: 1357
T: 7.068352703936398

RS: 1415
T: 6.775512921856716

RS: 1493
T: 8.640981527976692

RS: 1336
T: 7.274389564990997

RS: 2147
T: 10.748375569935888

RS: 2374
T: 11.754934282042086

RS: 2105
T: 9.706293212948367

RS: 4308
T: 19.916326533071697

RS: 3277
T: 16.072971550980583

RS: 3496
T: 16.626592617016286

RS: 2555
T: 11.646007842151448

RS: 1129
T: 5.452607447048649

RS: 1351
T: 6.627697458956391

RS: 1804
T: 9.138684272998944

RS: 1128
T: 5.528087874175981

RS: 2078
T: 9.42218936001882

RS: 1876
T: 8.950191296869889

RS: 1701
T: 8.223262513056397

RS: 3186
T: 14.436698300996795

RS: 1465
T: 6.769300170009956

RS: 1672
T: 8.745298685971648

RS: 1638
T: 7.180116022005677

RS: 1101
T: 5.720174371032044

RS: 1956
T: 8.617754996055737

RS: 1521
T: 7.519633741118014

RS: 3208
T: 13.683412676211447

RS: 1509
T: 7.706524248002097

RS: 1289
T: 6.0949089450296015

RS: 1253
T: 6.537866716040298

RS: 2469
T: 10.662706073839217

RS: 2300
T: 12.606079719029367

RS: 1665
T: 7.629108699969947

RS: 3844
T: 21.298598730936646

RS: 1713
T: 7.840487575856969

RS: 1776
T: 7.972010236000642

RS: 2485
T: 13.54315443104133

RS: 3210
T: 13.762886517914012

RS: 1612
T: 8.364468828076497

RS: 1423
T: 6.7577121269423515

RS: 1762
T: 7.9844351939391345

RS: 3357
T: 15.347020991146564

RS: 1355
T: 7.295578067190945

RS: 1182
T: 6.13263567420654

RS: 2064
T: 9.055896481033415

RS: 1758
T: 7.900302686030045

RS: 1420
T: 7.201741830911487

RS: 2206
T: 9.31949336710386

RS: 1614
T: 7.936118531040847

RS: 1696
T: 7.245691339951009

RS: 1936
T: 10.094227972906083

RS: 1261
T: 5.7112736131530255

RS: 2088
T: 9.153642171993852

RS: 1991
T: 9.568659398006275

RS: 1540
T: 6.368429471971467

RS: 1358
T: 7.273232185980305

RS: 1788
T: 8.362175272079185

RS: 1478
T: 7.187362624099478

RS: 1506
T: 6.772311332868412

RS: 1200
T: 5.789072524989024

RS: 1761
T: 8.802649704972282

RS: 1571
T: 7.3512475688476115

RS: 1404
T: 6.078482488868758

RS: 1761
T: 9.222796024056152

RS: 3914
T: 15.869056178024039

RS: 1538
T: 8.313313357997686

RS: 3526
T: 14.162676142062992

RS: 1817
T: 7.449518966022879

RS: 1514
T: 7.9671143451705575

RS: 1218
T: 5.558899421012029

RS: 2970
T: 11.90402596606873

RS: 1767
T: 7.251087242970243

RS: 2609
T: 10.873840452870354

RS: 1241
T: 6.634499293984845

RS: 894
T: 4.493691409006715

RS: 899
T: 5.021918795071542

RS: 1276
T: 6.011213009012863

RS: 1283
T: 5.446559289004654

RS: 1662
T: 7.024573162896559

RS: 1237
T: 6.190126878907904

RS: 1732
T: 7.738581312121823

RS: 1462
T: 6.236277970019728

RS: 1118
T: 4.779791620094329

RS: 1700
T: 6.986281980061904

RS: 1508
T: 6.677087840158492

RS: 1717
T: 8.275575449923053

RS: 1024
T: 4.673921323148534

RS: 912
T: 4.0297587569803

RS: 932
T: 4.1044913730584085

RS: 1482
T: 6.080086220987141

RS: 938
T: 4.263007643865421

RS: 1102
T: 4.66939875902608

RS: 1360
T: 5.423790879081935

RS: 1266
T: 5.426846315851435

RS: 1527
T: 6.215624008094892

RS: 1098
T: 4.908520751865581

RS: 1705
T: 7.012622621841729

RS: 1093
T: 4.709700067061931

RS: 1310
T: 5.728439839091152

RS: 1438
T: 6.171313144033775

RS: 1334
T: 6.286680790130049

RS: 1805
T: 7.371299742022529

RS: 2852
T: 11.305900342063978

RS: 2371
T: 10.704066813923419

RS: 1474
T: 6.828197892988101

RS: 1955
T: 8.205779259093106

RS: 1189
T: 5.360964751103893

RS: 3217
T: 13.465379460016266

RS: 1527
T: 7.047487848903984

RS: 1858
T: 7.434562328038737

RS: 1470
T: 6.443222590023652

RS: 1630
T: 6.918830642011017

RS: 1465
T: 6.278076498070732

RS: 1485
T: 6.690302632981911

RS: 1675
T: 6.964237432926893

RS: 2130
T: 8.805794368032366

RS: 1124
T: 4.9009731048718095

RS: 2771
T: 11.097137977834791

RS: 1426
T: 6.416558084078133

RS: 1286
T: 5.380895721027628

RS: 1510
T: 6.597016074927524

RS: 3060
T: 13.634760596090928

RS: 1133
T: 4.991090511903167

RS: 1515
T: 7.66277516586706

RS: 986
T: 4.244493677979335

RS: 1332
T: 5.894631146918982

RS: 1663
T: 7.511739200912416

RS: 1132
T: 4.780744330026209

RS: 945
T: 4.226012116065249

RS: 1098
T: 5.290708016138524

RS: 1100
T: 4.983720107935369

RS: 1492
T: 6.497328744968399

RS: 1675
T: 8.13266639597714

RS: 1424
T: 6.065335218794644

RS: 1329
T: 5.362594427075237

RS: 1377
T: 5.825090987142175

RS: 1303
T: 5.4562349249608815

RS: 2733
T: 11.347236508037895

RS: 1314
T: 5.613788052927703

RS: 1505
T: 6.062050007050857

RS: 3755
T: 14.51117437100038

RS: 1496
T: 6.154070823919028

RS: 1949
T: 7.652284894138575

RS: 2631
T: 10.25955160195008

RS: 1285
T: 5.247068142984062

RS: 3052
T: 12.00836439197883

RS: 1329
T: 5.876006132923067

RS: 1420
T: 5.822088623186573

RS: 1103
T: 4.714348069159314

RS: 1553
T: 6.171521558891982

RS: 1042
T: 4.628612981876358

RS: 1709
T: 7.005063735879958

RS: 1754
T: 7.092081213137135

RS: 1570
T: 6.503571915905923

RS: 1165
T: 4.779622689122334

RS: 1361
T: 5.909824839094654

RS: 3274
T: 12.547597717959434

RS: 1012
T: 4.3704416449181736

RS: 702
T: 3.3324012611992657

RS: 1455
T: 6.078917226055637

RS: 2639
T: 10.817953920923173

RS: 1789
T: 7.088097264058888

RS: 866
T: 3.6878144510556012

RS: 1242
T: 5.331136594992131

RS: 1635
T: 6.43947621085681

RS: 1593
T: 6.622006516903639

RS: 2118
T: 8.356458741007373

RS: 2495
T: 9.62955974205397

RS: 3189
T: 12.35026853904128

RS: 1100
T: 4.371174255153164

RS: 3782
T: 15.503918148111552

RS: 2075
T: 8.309262622147799

RS: 1663
T: 6.591937057906762

RS: 1260
T: 5.302744809072465

RS: 2824
T: 10.843632041011006

RS: 1521
T: 6.280305122956634

RS: 3614
T: 15.27976976102218

RS: 1774
T: 7.801038562087342

RS: 1550
T: 7.216465841047466

RS: 1521
T: 7.065898184897378

RS: 1387
T: 6.146301316097379

RS: 1885
T: 7.987514466047287

RS: 1945
T: 9.165028607007116

RS: 1788
T: 8.76086158794351

RS: 2266
T: 9.967242632061243

RS: 1640
T: 8.340517912991345

RS: 2564
T: 11.074032259872183

RS: 1880
T: 8.570577768143266

RS: 1358
T: 6.465600072173402

RS: 1303
T: 5.929336284054443

RS: 1644
T: 7.662002339959145

RS: 1844
T: 8.107182590989396

RS: 1872
T: 7.945795755833387

